Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion,
2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),6.00,6.00,0.00,77.00,12.83,3500.00,269500.00,
2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,63.00,63.00,0.00,593.00,9.41,4484.82,2659500.20,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5080000,Ajonjolí,72.00,72.00,0.00,55.20,0.77,6153.99,339700.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5110000,Albahaca,11.00,11.00,0.00,59.00,5.36,15000.00,885000.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,652.00,652.00,0.00,2983.50,4.58,1763.89,5262575.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5610000,Berenjena,2.00,2.00,0.00,9.00,4.50,2000.00,18000.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,2433.75,2433.75,0.00,4135.78,1.70,6064.97,25083397.10,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5740000,Calabacita,41.00,41.00,0.00,320.00,7.80,3170.00,1014400.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,380.00,380.00,0.00,4020.00,10.58,1191.34,4789200.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,781.75,781.75,0.00,583.45,0.75,13722.86,8006600.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,74.00,74.00,0.00,651.00,8.80,2892.90,1883277.20,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5870000,Cártamo,56.00,56.00,0.00,45.00,0.80,1500.00,67500.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6110000,Chile seco,53.00,53.00,0.00,106.00,2.00,25000.00,2650000.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6120000,Chile verde,807.00,750.50,56.50,6141.15,8.18,4916.95,30195720.08,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6600000,Ejote,8.00,8.00,0.00,44.00,5.50,2000.00,88000.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6610000,Elote,52.00,52.00,0.00,457.00,8.79,832.49,380450.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,255.75,255.75,0.00,196.49,0.77,10982.14,2157879.87,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6850000,Semilla de frijol,363.00,363.00,0.00,343.35,0.95,18000.00,6180300.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6890000,Garbanzo forrajero,1.00,1.00,0.00,4.00,4.00,1300.00,5200.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6900000,Garbanzo grano,25.00,25.00,0.00,13.00,0.52,5000.00,65000.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,388.00,388.00,0.00,158.35,0.41,29692.14,4701750.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7240000,Jícama,312.00,312.00,0.00,6930.50,22.21,1165.68,8078768.43,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,29.00,29.00,0.00,588.00,20.28,861.22,506400.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,50707.50,50695.50,12.00,158476.55,3.13,1517.84,240542231.16,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7670000,Melón,35.00,35.00,0.00,370.00,10.57,1729.73,640000.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7675000,Melón amargo,1.00,1.00,0.00,3.00,3.00,2000.00,6000.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8210000,Pepino,108.75,108.75,0.00,1025.60,9.43,1949.86,1999780.72,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,1339.50,1339.50,0.00,15106.00,11.28,1342.59,20281198.70,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,10.00,10.00,0.00,30.00,3.00,2500.00,75000.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,240.00,240.00,0.00,4982.00,20.76,564.15,2810600.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,3624.25,3624.25,0.00,13246.15,3.65,1177.37,15595619.34,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8870000,Tabaco,257.50,257.50,0.00,489.25,1.90,13000.00,6360250.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),237.00,237.00,0.00,2455.00,10.36,4480.65,11000000.00,
2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,142.50,142.50,0.00,1247.00,8.75,3621.49,4516000.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5050000,Agave,32.25,0.00,0.00,0.00,0.00,0.00,0.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,103.00,98.50,0.00,1045.00,10.61,2496.46,2608799.70,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,54.50,54.50,0.00,1308.00,24.00,1500.00,1962000.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5460000,Ave del paraíso,0.75,0.00,0.00,0.00,0.00,0.00,0.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,4349.10,4349.10,0.00,350328.00,80.55,318.33,111520280.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5821000,Caña de azúcar fruta,410.00,410.00,0.00,33050.00,80.61,858.31,28367274.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5822000,Caña de azúcar piloncillo,237.75,237.75,0.00,23730.00,99.81,296.84,7043925.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,6050000,Chayote,0.75,0.75,0.00,4.50,6.00,3000.00,13500.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,1.00,1.00,0.00,5.00,5.00,1500.00,7500.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,6300000,Coco fruta,5.00,5.00,0.00,231.00,46.20,2200.00,508200.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7050000,Guanábana,38.00,38.00,0.00,272.00,7.16,3500.00,952000.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7060000,Guayaba,15.50,5.00,0.00,17.50,3.50,3500.00,61250.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7210000,Jaca (jackfruit),15.00,14.00,0.00,218.00,15.57,9752.29,2126000.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,259.25,190.50,0.00,1471.50,7.72,1899.63,2795307.79,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,44.00,44.00,0.00,66.30,1.51,27277.83,1808520.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7550000,Mandarina,2.00,2.00,0.00,7.00,3.50,925.00,6475.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,3351.75,3350.00,0.00,67462.25,20.14,1296.47,87462490.36,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7830000,Nanche,1.00,1.00,0.00,4.00,4.00,4800.00,19200.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,82.50,75.00,0.00,554.20,7.39,2129.01,1179899.16,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,464.50,433.50,0.00,11200.00,25.84,2389.29,26760000.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8290000,Piña,48.00,46.00,0.00,1817.00,39.50,2607.59,4737991.03,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8390000,Plátano,874.00,874.00,0.00,10087.00,11.54,2217.69,22369800.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8880000,Tamarindo,23.00,23.00,0.00,165.55,7.20,5916.19,979425.00,
2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,1005.63,1005.63,0.00,16013.08,15.92,500.00,8006540.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,3800.25,0.00,0.00,0.00,0.00,0.00,0.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2211.75,2202.25,0.00,20829.70,9.46,2190.65,45630650.25,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5170000,Alfalfa verde,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5400000,Arrayán,23.00,23.00,0.00,64.00,2.78,3226.56,206500.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,17918.50,17728.50,0.00,28740.92,1.62,1278.46,36743994.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,22795.15,22745.15,0.00,1768711.99,77.76,313.96,555298981.75,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5821000,Caña de azúcar fruta,193.00,193.00,0.00,11215.00,58.11,850.00,9532750.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5822000,Caña de azúcar piloncillo,137.00,137.00,0.00,8860.00,64.67,285.31,2527820.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6050000,Chayote,0.50,0.50,0.00,2.50,5.00,3000.00,7500.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,740.38,734.88,0.00,3373.70,4.59,3907.96,13184299.61,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,773.00,773.00,0.00,8441.60,10.92,2112.40,17832000.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,282.00,84.00,0.00,70.00,0.83,3160.00,221200.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7040000,Guamúchil,9.50,0.00,0.00,0.00,0.00,0.00,0.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7050000,Guanábana,689.00,689.00,0.00,4117.00,5.98,3496.11,14393500.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7060000,Guayaba,65.75,26.00,0.00,177.00,6.81,3189.27,564500.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7210000,Jaca (jackfruit),86.25,72.25,0.00,1035.75,14.34,9410.57,9746999.24,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7360000,Leucaena,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7380000,Lima,4.00,4.00,0.00,28.80,7.20,1200.00,34560.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,805.25,756.75,0.00,3500.40,4.63,2624.05,9185215.20,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,14.00,4.00,0.00,5.20,1.30,20000.00,104000.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,16771.05,16771.05,0.00,205922.30,12.28,1247.33,256852388.02,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,225.50,225.50,0.00,742.90,3.29,4116.22,3057938.47,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,102.50,102.50,0.00,603.60,5.89,1496.55,903315.10,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7920000,Nopalitos,21.75,21.75,0.00,322.75,14.84,2018.59,651500.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8130000,Papaya,495.50,491.00,0.00,10633.00,21.66,2458.85,26144982.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8290000,Piña,794.50,790.50,0.00,9819.00,12.42,2699.79,26509200.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,5.50,0.00,0.00,0.00,0.00,0.00,0.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,5870.22,5870.00,0.00,62224.00,10.60,2411.27,150038909.84,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,60.75,59.50,0.00,288.40,4.85,2766.64,797900.00,
2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,36693.75,36693.75,0.00,589021.25,16.05,421.73,248408898.75,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,9.00,9.00,0.00,35.00,3.89,15000.00,525000.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5480000,Avena forrajera achicalada,649.00,619.00,30.00,5255.30,8.49,959.08,5040269.82,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,210.00,210.00,0.00,3980.00,18.95,900.00,3582000.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5540000,Azucena,4.00,4.00,0.00,4.00,1.00,4000.00,16000.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,1.00,1.00,0.00,8.00,8.00,1000.00,8000.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5890000,Cebada forrajera achicalada,140.00,140.00,0.00,1140.00,8.14,1000.00,1140000.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,1420.00,1420.00,0.00,1850.00,1.30,1205.54,2230245.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,340.00,340.00,0.00,9412.00,27.68,6766.36,63684936.72,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,60.00,60.00,0.00,600.00,10.00,1000.00,600000.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),215.00,215.00,0.00,9885.00,45.98,990.79,9793959.15,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,15.00,15.00,0.00,393.00,26.20,1100.00,432300.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,1531.70,1525.70,6.00,2924.40,1.92,1160.80,3394646.79,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,55.50,55.50,0.00,1515.50,27.31,1217.74,1845491.09,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,80.00,80.00,0.00,2220.00,27.75,4837.83,10739982.60,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,33.00,33.00,0.00,585.00,17.73,2000.00,1170000.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,108.50,108.50,0.00,3391.50,31.26,1905.55,6462679.20,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,8770000,Sorgo escobero,183.00,183.00,0.00,201.00,1.10,2000.00,402000.00,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,8780000,Sorgo forrajero achicalado,2651.50,2649.50,2.00,17404.60,6.57,920.09,16013863.95,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,3299.20,3299.20,0.00,8722.56,2.64,1069.44,9328233.84,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),211.00,211.00,0.00,4976.00,23.58,4809.08,23929974.96,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,275.00,275.00,0.00,3745.00,13.62,7424.56,27804977.20,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,4537.30,4537.30,0.00,14577.90,3.21,1133.21,16519882.81,
2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,183.00,183.00,0.00,1456.00,7.96,992.31,1444800.00,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5480000,Avena forrajera achicalada,1570.40,1512.40,58.00,11319.80,7.48,1071.89,12133593.10,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5760000,Calabaza,0.50,0.00,0.50,0.00,0.00,0.00,0.00,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5870000,Cártamo,4272.70,3927.70,345.00,1485.00,0.38,1245.66,1849800.00,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5890000,Cebada forrajera achicalada,77.00,77.00,0.00,242.00,3.14,1001.93,242467.94,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,10.00,10.00,0.00,60.00,6.00,800.00,48000.00,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5920000,Cebada grano,51.00,51.00,0.00,67.00,1.31,1661.19,111300.00,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,4.00,0.00,4.00,0.00,0.00,0.00,0.00,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6900000,Garbanzo grano,35.00,35.00,0.00,25.00,0.71,5840.00,146000.00,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,4068.40,2816.70,1251.70,2826.66,1.00,1127.71,3187659.94,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7670000,Melón,141.50,13.00,128.50,14.00,1.08,1500.00,21000.00,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8710000,Sandía,56.00,0.00,56.00,0.00,0.00,0.00,0.00,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,1958.50,1404.00,554.50,1163.00,0.83,6154.08,7157198.96,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8780000,Sorgo forrajero achicalado,8757.40,7054.60,1702.80,23518.60,3.33,953.01,22413570.18,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,20253.80,13100.50,7153.30,21005.00,1.60,924.44,19417757.93,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9050000,Trigo grano,17325.00,17077.00,248.00,38344.60,2.25,1119.84,42939832.20,
2001,19,Nuevo León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,106.90,106.90,0.00,572.20,5.35,848.23,485360.00,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,5480000,Avena forrajera achicalada,190.00,190.00,0.00,1900.00,10.00,1957.89,3719991.00,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,70.50,70.50,0.00,560.50,7.95,2498.66,1400500.00,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,5890000,Cebada forrajera achicalada,10.00,10.00,0.00,120.00,12.00,2000.00,240000.00,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,344.00,341.00,3.00,8152.00,23.91,4154.56,33867966.00,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),80.00,80.00,0.00,4800.00,60.00,1000.00,4800000.00,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,145.50,140.50,5.00,192.90,1.37,8762.05,1690199.71,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,4034.00,4034.00,0.00,11245.00,2.79,1544.47,17367513.95,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,3901.00,3901.00,0.00,130035.00,33.33,5435.29,706777993.35,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,1.00,1.00,0.00,8.00,8.00,1800.00,14400.00,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,8780000,Sorgo forrajero achicalado,4029.80,4029.80,0.00,17188.40,4.27,778.58,13382622.50,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,4331.00,4331.00,0.00,15672.00,3.62,990.00,15515300.00,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),188.00,188.00,0.00,3922.00,20.86,4749.61,18627970.42,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,84.00,84.00,0.00,1290.00,15.36,6116.27,7889988.30,
2001,19,Nuevo León,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,195.00,195.00,0.00,5100.00,26.15,3098.03,15799953.00,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,5480000,Avena forrajera achicalada,735.00,735.00,0.00,1102.50,1.50,1248.97,1376989.43,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,197.00,197.00,0.00,492.00,2.50,5000.00,2460000.00,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,38.00,38.00,0.00,510.00,13.42,1401.18,714600.00,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,5890000,Cebada forrajera achicalada,198.00,198.00,0.00,369.00,1.86,1756.09,647997.21,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,5920000,Cebada grano,1845.00,1845.00,0.00,3690.00,2.00,1500.00,5535000.00,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,4980.40,4701.90,278.50,1767.30,0.38,6594.07,11653693.83,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,23051.50,23051.50,0.00,37046.55,1.61,1208.07,44754855.67,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,54351.03,36882.23,17468.80,15865.11,0.43,1350.81,21430819.75,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,7670000,Melón,7.00,7.00,0.00,37.50,5.36,984.00,36900.00,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,15.00,15.00,0.00,300.00,20.00,1000.00,300000.00,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,349.50,285.00,64.50,135.15,0.47,8889.20,1201374.95,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,8780000,Sorgo forrajero achicalado,13780.70,12998.20,782.50,45997.75,3.54,788.59,36273344.99,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,5687.00,4914.00,773.00,11251.40,2.29,958.85,10788447.18,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,8830000,Soya,15.00,15.00,0.00,23.00,1.53,1200.00,27600.00,
2001,19,Nuevo León,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,881.00,881.00,0.00,883.20,1.00,2036.41,1798557.31,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,751.00,751.00,0.00,4257.50,5.67,6438.28,27410982.35,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,2597.00,2597.00,0.00,26541.00,10.22,1362.25,36155363.69,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,139.50,131.50,0.00,7890.00,60.00,650.00,5128500.00,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,5821000,Caña de azúcar fruta,4.00,4.00,0.00,20.00,5.00,1000.00,20000.00,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,1.00,1.00,0.00,5.85,5.85,2000.00,11700.00,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,55.00,40.00,0.00,240.00,6.00,2000.00,480000.00,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,241.00,231.00,0.00,1317.30,5.70,2940.48,3873491.00,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,176.00,176.00,0.00,291.60,1.66,16000.00,4665600.00,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,12.00,2.00,0.00,7.00,3.50,1500.00,10500.00,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,7550000,Mandarina,3603.00,2744.50,0.00,48320.75,17.61,514.24,24848462.48,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,941.00,941.00,0.00,7029.90,7.47,2735.44,19229872.11,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,19116.33,18807.13,0.00,275694.00,14.66,851.64,234790997.28,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,4202.00,4101.50,0.00,3251.95,0.79,18906.63,61483414.23,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,8170000,Pastos y praderas seco,5962.00,5962.00,0.00,27306.00,4.58,958.98,26185907.88,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,8230000,Pera,21.00,21.00,0.00,189.00,9.00,8000.00,1512000.00,
2001,19,Nuevo León,3,Perennes,1,Riego,200201,Tonelada,9000000,Toronja (pomelo),1312.00,1312.00,0.00,26207.50,19.98,613.13,16068510.60,
