"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"547","14033",6535.03,17041.97,,493.46,,,,5793.8,,,22000,,,,,,,,,,3715,,12548.15,,3200,,,
"548","14034",0,,,,,,,8109.33,,,,,,,,,,,,,,,6896.3,,,,,
"549","14035",0,,,872.35,,,4100,,,,27458.39,,,,,,,,,,,,10124.94,,,,,
"550","14036",7939.83,14771.71,,920,,,,27358.2,,,19300,13000,,,,,,,,,,,6828.41,,3883.85,,,
"551","14037",5000,,,,,,,,,,,,,,,,,,,,3874,,6111.11,,,,,
"552","14038",11356.01,0,3800,823.8,,,,,,,39700,,,,,,,,,,3580,,,,,,,
"553","14040",12234.79,,,860,,,,,,,35454.55,,,,7260.81,,,,,,3825.27,,,,,,,
"554","14041",,,,1243,,,,,,,14100.34,,,,,,,,,,,,,,,,,
"555","14042",,,,1264.33,,,,,,,14810.2,,,,,,,,,,,,,,,,,
"556","14043",,,,,,,,9836.71,,,,,,,6238.11,,6274.76,,,5770.13,4255.59,,10928.92,,,,,
"557","14044",0,21466.35,,520.91,,,,,,,,,,,,,,,,,3260,,,,4011.03,,,
"558","14045",11500,24531.52,,510,,,,,,,,4900,,,3920,,,29220,,,,,,,,,,
"559","14046",,,,532.16,,,,,,,,,,,,,,,,,,,,,,,,
"560","14047",0,,,566.86,,,3565.33,,,,,,,,,,,,,,3881.94,,,,3210,,,
"561","14048",10709.99,21759.67,,1166.4,,,,,,,,,,,,,,,,,3450,,,,7000,,,
"562","14049",,,,,,,,,,,13604.24,,,,,,,,,,4788.16,,,3953.11,,,,
"563","14050",0,20003.4,,,,,,13183.19,16975.79,,61043.48,,,,,,,,,,3400,,12866.16,,,,,18078.13
"564","14051",0,,,469.51,,,,,,,,,,,,,,,,,3907.54,,,,3954.57,,,
"565","14052",7180.77,,,900,,,,,,,21500,,,,,,,,,,,,,,,,,
"566","14053",0,,,2046.22,,,,20803.02,,,13195.05,,,,,,,,,,4105.6,,,,,,,
"567","14054",6293.45,21000,,,,,,7564.86,,,15150,,,,4419.14,,4050,,,,6220,,6153.49,,,,,
"568","14055",11637.85,21287.33,,860,,,,,,,21300,,,,,,,,,,3800,,,,3900,,,
"569","14057",,39697.97,,1131.03,,,,,,,,,,,,,,,,,,,,,,,,
"570","14058",12000,21045.88,3800,876.04,,,,12050.04,,,20000,,,,6700,,,,,,3580,,,,3950,,,
"571","14059",,38795.03,,1175.18,,,,17138.81,,,,,,,,,,,,,,,,,,,,16011.52
"572","14060",0,,,485.85,,,,,,,31428.86,,,,,,,55360,,,,,,,,,,
"573","14061",0,,,584.65,,,,,,,12250,,,,,,,,,,,,,,,,,
"574","14062",11432.67,27418.43,,821.04,,,,,,,20500,,,,,,,,,,3550,,,,,,,
"575","14063",0,22101.7,,624.17,,,,,,,,3750,,,,,,,,,,,,,3391.46,,,
"576","14064",,,,524.68,,,,15000,,,26089.92,,,,,,,,,,,,,,2696.96,,,
"577","14065",0,18249.32,,,,,,,,,,,,,,,,,,,4150,,,,,,,
"578","14066",0,,,472.75,,,,17406.15,,,,4000,,,,,,,,,7810,,6894.52,,3946.59,,,
"579","14067",,21943.62,3658,,,,,10807.01,,,28954.04,,,,6693.03,,,,,5794.81,4784.92,,5178.86,,,,,
"580","14068",0,21169.32,,,,,,6034.2,,,33517.71,,,,5763.14,,3286.49,,,,,,,,,,,
"581","14069",,40323.11,,1729.23,,,,,,,,,,,,,,,,,,,,,3950.35,,,
"582","14070",11432.34,,,505.68,,,,,,,,,,,,,,,,,3480,,,,,,,
"583","14071",6407.47,17715.15,,472.22,,,,,,,15950,,,,3942,,,,,,,,,,,,,
"584","14072",10198.31,,,600,,,,,,,11800,,,,,,,,,,3742,,,,3880,,,
"585","14073",,,,695.6,,,,,,,,,,,,,,,,,,,,,,,,
"586","14074",8467.26,,,690.99,,,,,,,,,,,,,,,,,,,,,,,,
"587","14075",12100,15007.02,,,,,,,,,19300,,,,,,,,,,,,,,3900,,,
"588","14076",0,,,772,,,,,,,,,,,,,,,,,,,,,,,,
"589","14077",0,21589.54,3920,,,,,21646.07,,,19750,,,,,,,,,,3240,,6029.4,,4073.31,,,
"590","14078",12661.97,,,607.64,,,,,,,,,,,,,,,,,,,,,,,,
"591","14079",5160,26010.61,,953,,,4650,,19900,,,,,,,,,,,,3700,,9649.09,,4500,,,18500
"592","14080",11544.86,26233.79,,,,,,,,,38800,,,,,,,,,,3620,,,,,,,
"593","14081",,12321.33,,1278.36,,,,,,,12687.5,,,,,,,32726.51,,,,,,,,,,
"594","14082",0,12891.65,,418,,,4580,17201.13,19471.28,,41349.43,,,,,,,28500,,,7200,,8266.13,,4500,,,18050
"595","14083",11778.71,19926.86,,505.57,,,,,35430.86,,15800,,,,3748.55,,,,,,,,33683.42,,,,,29057.63
"596","14084",11606.53,25864.22,,850,,,,21664.61,,,38200,,,,7172.25,,,,,16500,,,6500,,,,,
"597","14085",,20473.06,,,,,,,,,17434.79,,,,,,3664,,,,,,6520.5,,,,,19512.1
"598","14086",,18203.27,,1120.62,,,4900,,11798.26,22495,,,,,,,,,,,,,,,,,,
"599","14087",0,37227.1,,,,,,,,,,,,,,,2874.34,,,,4631.21,,,,,,,
"600","14088",6827.98,20064.23,,745,,,,,,,14500,,,,,,,,,,,,,,,,,
"601","14089",0,19181.99,,531,,,,,,,41382.17,,,,,,,,,,7089.77,,,,,,,
"602","14090",7112.22,15063.32,,780,,,,,,,21000,,,,,,,,,,,,,,,,,
"603","14091",0,,,1192.5,,,,,,,27280,,,,,10300,,,,,,,6359.93,,,,,
"604","14092",0,17301.58,,528.33,,,3790.26,12694.52,21215.74,,49216.15,,,,,,,,,,10364.3,,5939.17,,3621.73,,,18423.81
"605","14093",11113.66,22212.74,,805.57,,,,,,,12500,,,,,,,,,,3685,,,,,,,
"606","14094",11776.13,20969.24,,,,,,,,,40500,,,,14602.84,,,,,,3750.55,,,,,,,
"607","14095",11607.05,20148.3,,,,,,,,,15600,,,,,,,,,,,,,,,,,
"608","14096",0,20362.79,,,,,,14743.06,15876,,51854.45,,,,,,,,,,,,11450.38,,,,,17898.14
"609","14097",0,33229.59,,480,,,,,,,,,,,,,,,,,3864.35,,,,,,,
"610","14098",,21781.69,,515,,,,,,,10543.33,,,,,,,,,,3910,,,,,,,
"611","14099",13660.8,40895.53,,,,,,7204.44,,,41218.75,,,,,,,,,,7172.11,,12475.55,,,,,
"612","14100",,,7715.23,,,,,10756.64,,,14875.39,,,,6658.07,,,,,5765.53,6550.46,,6479.44,,,,,
"613","14101",12438.36,,,,,,,,,,,,,,,,,,,,3833,,,,,,,
"614","14102",8376.28,,,,,,,,,,,,,,,,,,,,3100,,6314.29,,,,,
"615","14103",8431.42,27347.75,,,,,,,,,11800,,,,,,3686.21,,,,3550,,5381.18,,,,,
"616","14104",11200,,,1224.95,,,,,,,11500,,,,,,,,,,,,,,,,,
"617","14105",6851.81,23614.45,,636.39,,,,,,,,,,,,,,,,,7435,,,,3300,,,
"618","14106",4965.92,,,,,,,7550.05,,,15900,,,,,,,,,,2900,,8000,,,0,,
"619","14107",0,19449.79,,,,,,6247.96,16608.44,,,,,,7630.01,,,,,,3845,,6528.84,,,,,17975.03
"620","14108",8391.97,13771.84,,,,,,12041.7,21563.16,,14650,,,,,,3627.94,,,,3600,,,,,,,10558.21
"621","14109",6445.03,,,601.3,,,,,,,,,,,,,,,,,3640,,,,,,,
"622","14110",0,,,815.7,,,,7955.24,,,,,,,,,,,,,3200,,6775.49,,3915.35,,,
"623","14111",11505.04,,,810.8,,,,,,,,,,,,,,,,,3490,,,,,,,
"624","14112",,39258.53,,1140.21,,,,,,,,,,,,9450,,,,,,,,,,,,
"625","14113",7423.96,12998.63,,425,,,,9094.81,,,29000,,,,,,,,,,3600,,12667.24,,,,,
"626","14114",0,21376.09,,465,,,,,,,,,,,,,,,,,3850.08,,,,,,,
"627","14115",11210,,,1171.12,,,,,,,13091.67,,,,,,,,,,,,,,,,,
"628","14116",0,,,1809.9,,,,,,,14100,,,,,,,,,,,,5800.91,,2700,,,
"629","14117",11723.16,,,554.5,,,,,,,,,,,,,,,,,,,,,,,,
"630","14118",9800.97,30354.23,,509.17,,,,,,,17023.81,,,,,,,,,,,,,,,,,
"631","14119",0,20019.49,,,,,,25319.12,21459.54,,41408.78,,,,,,3810.33,,,,7158.18,,6108.73,,3679.25,,,19250.87
"632","14120",7916.03,19050,,480.41,,,,,,,16800,,,,3685.83,,,,,,,,,,,,,
"633","14121",8810.17,14169.96,,,,,,11851.25,20304.46,,15345.85,,,,,,,,,,3650,,6159.35,,,,,9710.66
"634","14122",10273.14,22018.77,,,,,,,,,30480,,,,,,,,,,3575.1,,,,,,,
"635","14123",0,,,477.92,,,,,,,,4808.16,,,,,,,,,7830.39,,,,3936.18,,,
"636","14124",11048.47,19342.91,,507.26,,,,,,25293.74,,,,,,,,,,,3520,,,,3165.1,,,
"637","15001",,,,497.37,,,,,,,14200,,,,,,,,,,,,10131.97,,4050.75,,,
"638","15002",,,,961.39,,,8894.97,,,,24231.05,,,,,,,,,,,,9003,,,,,
"639","15003",,,,1392.65,,,,,,,10823.08,,,,,,,,,,,,,,3650,,,
"640","15004",,30413.19,,1675,,,,13232,,25237.04,26263.96,,,,,5745.84,,,,,,,29624.82,,,,,
"641","15005",,,,1240.69,,2437,,,,,8617.7,,,,,,,,,,,,13729.17,,,,,
"642","15007",,15674,,1061.03,,,,,,,,,,,,,,,,,,,,,,,,
"643","15008",,35796.22,,,,,,7000,,,13013,,,,6013.39,,2700,,,,,,,,,,,
"644","15009",,,,465,,,,,,,12800,,,,,,,38700,,,,,,,3400,,,
"645","15010",,,,622.55,,,3813.42,,,,11687.16,,,,,,,,,,,,8567,,3968.57,,,
"646","15011",,,,1061.47,,,3231,,,,12330,,,,,4868,,,,,,,9565.05,,3589,,,
"647","15012",,,,650.63,,,,,,,,,,,,,,,,,,,,,,,,
"648","15013",,,,333.08,,,,,,,,,,,,,,,,,,,,,,,,
"649","15014",,,,1545,,,3680,,,,,,,,,,,,,,,,9832.08,,3800,,,
"650","15015",,20165.21,,495,,,,,,,12739.21,,,,,,,37100,,,,,5300,,3150,,,
"651","15016",,,,298.12,,,4527.71,,,,11490,,,,,,,,,,,,,,,,,
"652","15017",,,,455,,,,,,,13100,,,,,,,,,,,,,,3350,,,
"653","15020",,,,583.68,,,,,,,,,,,,,,,,,,,,,,,,
"654","15021",,31962.81,,1765.35,,,,8189.28,,,28475.85,,,,,,,,,,,,19244.32,,,,,
"655","15022",,,,501,,,,,,,12910,,,,,,,,,,,,9924.83,,3190,,,
"656","15023",,,,850.13,,,,,,,24380.75,,,,,,,,,,,,,,,,,
"657","15024",,,,532.47,,,,,,,12000,,,,,,,,,,,,9863.68,,,,,
"658","15025",,,,500,,,3180,,,,25760,,,,,,,,,,,,9950,,3210,,,
"659","15026",,,,678.89,,,,,,,,,,,,,,,,,,,,,,,,
"660","15027",,,,573.83,,,,,,,,,,,,,,,,,,,,,,,,
"661","15028",,,,1052.87,,,,,,,12326,,,,,,,,,,,,9569.69,,,,,
"662","15029",,,,1551.2,,,3195,,,,12079.71,,,,,,,,,,,,10124.39,,3148.15,,,
"663","15030",,,,1051.89,,,,,,,12235,,,,,,,,,,,,9674.23,,,,,
"664","15031",,,,,,,,,,,12405.5,,,,,,,,,,,,10150.98,,,,,
"665","15032",,35810,,1047.39,,,6800,,,,13968.31,,,,,20200,,,,,,,,,8439.45,,,
"666","15033",,,,1058.4,,,3204,,,,12315,,,,,,,,,,,,,,,,,
"667","15034",,17178.04,,497,,,,,,,12450,,,,,,,,,,,,,,,,,
"668","15035",,,,820.38,,,4455.6,,,,24389.54,6500,,,,,,,,,,,9261.45,,4000,,,
"669","15036",,,,,,,4235.41,,,,11880.1,5214.29,,,,,,,,,,,,,3985.29,,,
"670","15037",,,,600,,,,,,,,,,,,,,,,,,,,,,,,
"671","15038",,,,630,,,,,,,,,,,,,,,,,,,9200,,,,,
"672","15039",,,,1566.62,,,3253,,,,12522.65,,,,,,,,,,,,10156.75,,3214.79,,,
"673","15040",,30593.8,,1847,,,,,,30975.1,39132.86,,,,,,,,,,,,18915.74,,,,,
"674","15041",,30486.97,,536.67,,,,,,,31688.75,,,,,,,,,,,,7000,,,,,
"675","15042",,,,680,,,,,,,,,,,,,,,,,,,8640.52,,,,,
"676","15043",,,,651.79,,,,,,,,,,,,,,,,,,,,,,,,
"677","15044",,,,618,,,,,,,11497.37,,,,,,,,,,,,8678,,,,,
"678","15045",,,,1418.38,,,,,,,11230.04,,,,,11525.26,,,,,,,,,3700,,,
"679","15046",,,,631.85,,,,,,,,,,,,,,,,,,,16752.73,,,,,
"680","15047",,,,1709.07,,,,,,,,,,,,,,,,,,,,,,,,
"681","15048",,,,1630,,,,,,,,,,,,,,,,,,,9720.59,,,,,
"682","15049",,15880.18,,,,,,,,,,,,,,,,28510,,,,,,,,,,
"683","15050",,,,489,,6470,3222,,,,12476.11,,,,,,,37200,,,,,,,3332.42,,,
"684","15051",,,,,,,,,,,,,,,,10300,,,,,,,17940,,,,,
"685","15052",3981.8,29590.24,5150,555.2,,,,9100,,,24687,,,,5892.69,6500,,,,3048,2600,,25875.9,,,,,
"686","15053",,,,530,,,,,,,11963.04,,,,,,,,,,,,8963.24,,,,,
"687","15054",,,,749.25,,,,,,,,,,,,,,,,,,,16677.43,,,,,
"688","15055",,,,572.51,,,,,,,,,,,,,,,,,,,,,,,,
"689","15056",,,,710,,,3011.67,,,,,,,,,,,,,,,,9186.44,,3016.67,,,
"690","15057",,,,589.2,,,,,,,,,,,,,,,,,,,16397.85,,,,,
"691","15059",,,,882.79,,,4240.38,,,,11362.26,6500,,,,,,,,,,,9807,,,,,
"692","15060",,,,587.55,,,,,,,12000,,,,,,,,,,,,8800,,,,,
"693","15061",,,,285.59,,,4434.8,,,,11762.5,,,,,,,,,,,,,,3900,,,
"694","15062",,,,,,,,,28450,,,,,,,6500,,,,,,,,,,,,
"695","15063",,28362.87,,553.42,,,,,,,13500,,,,,,,,,,,,,,,,,
"696","15064",,,,704.46,,,,,18230,,,,,,,17000,,,,,,,,,,,,
"697","15065",,,,839.63,,,4414.03,,,,22505.68,,,,,,,,,,,,,,3900,,,
"698","15066",,15850,,1155,,,,,,,15350,,,,6967.17,,,,,,,,,,,,,
"699","15067",,,,1167.94,,,,,,,,,,,,6705.86,,,,,,,,,,,,
"700","15068",,21742.08,,520,,,,,,,12457.2,,,,,5550,,,,,,,4900,,3180,,,
"701","15069",,,,1034.1,,,3227,,,,12305,,,,,,,,,,,,,,,,,
"702","15070",,,,493.04,,,3208,,,,12488.42,,,,,,,,,,,,,,3284.55,,,
"703","15071",,,,1431.5,,,3000,,,,12054.14,,,,,,,,,,,,,,3700,,,
"704","15074",,,,1044.04,,,,,,,,,,,,17210.3,,,,,,,10127.55,,,,,
"705","15075",,,,901.73,,,8812.5,,,,23206.19,,,,,,,,,,,,8879,,,,,
"706","15077",,27318.59,,1440.3,,,,,,,14763,,,,,,,,,,,,9007.45,,,,,
"707","15078",,22000,,,,,,,,,28855.33,,,,14741.77,,,,,,,,11200,,,,,
"708","15079",,,,635,,,,,,,11549.65,,,,,,,,,,,,,,3820,,,
"709","15080",,14039.03,,1002.52,,,,8780.8,,,27630.49,,,,5921.89,,3699.06,,,,,,,,,,,
"710","15081",,,,605.12,,,4433.13,,,,11382.53,6500,,,,,,,,,,,9000,,,,,
"711","15082",,20000,,,,,,8000,,,14013,,,,7621.95,,2700,,,4100,,,17000,,,,,
"712","15083",,,,450.17,,,,,,,12475.17,,,,,,,,,,,,,,3367.67,,,
"713","15084",,,,308.72,,,4489.26,,,,11600,,,,,,,,,,,,,,3880.57,,,
"714","15085",,,,1050,,,,,,,,,,,,,,,,,,,9888.42,,7800,,,
"715","15086",,34697.41,,1599.05,,,,,,,,,,,,,2500,,,,,,29498.67,,,,,
"716","15087",,,,695.45,,,,,,,,,,,,,,,,,,,13927.67,,,,,
"717","15088",2900,30987.65,,1782.94,,,,9037.53,20000,,13560,,,,,4100,,23670.86,,,,,7998.76,,,,,16000.3
"718","15089",,,,468,,,3231,,,,12631.25,,,,,,,,,,,,,,3403.2,,,
"719","15090",,16532.61,,,,,,,,,,,,,,8510,,29510,,,,,,,,,,
"720","15091",,,,548.88,,,,,,,12475.98,,,,,,,,,,,,9406.63,,,,,
"721","15092",,,,986.99,,,8400,,,,23767.86,,,,,,,,,,,,,,,,,
"722","15093",,,,1053.41,,,3193,,,,12269,,,,,4628,,,,,,,9797.49,,3535,,,
"723","15094",,21527.27,,515,,,,,,,12476.14,,,,,,,,,,,,4950,,,,,
"724","15095",,,,824,,,,,,15550,23967.85,,,,,,,,,,,,8946.9,,,,,
"725","15096",,,,648.15,,,4158.99,,,,11460.26,,,,,,,,,,,,9212,,3823.08,,,
"726","15097",,13981.95,,1229.36,,,,,,,,,,,,,,,,,,,,,,,,
"727","15098",,,,633.33,,,,,,,,,,,,,,,,,,,,,,,,
"728","15099",,,,1604.03,,,3238,,,,25661.95,,,,,4905,,,,,,,9890,,3415,,,13851
"729","15100",,,,764,,,4700,,,,21948.03,,,,,,,,,,,,,,,,,
"730","15101",,,,600,,,,,,,,,,,,,,,,,,,,,,,,
"731","15102",,,,677.89,,,,,,,,,,,,12500,,,,,,,,,,,,
"732","15103",,,,460,,,,,,,13150,,,,,,,,,,,,,,3300,,,
"733","15104",,,,,,,,,,,12486.84,,,,,,,,,,,,,,,,,
"734","15105",,,,,,,,,,,,,,,6000,,2750,,,7500,,,,,,,,
"735","15106",,,,698.78,,,,,,,,,,,,,,,,,,,19111.11,,,,,
"736","15107",7110,,,1077.89,,,,13456.94,,,45081.97,,,,,,,,,,2970,,19147.97,,,,,
"737","15108",,,,842.89,,,,,,,12000,,,,,,,,,,,,8698.64,,,,,
"738","15109",,,,826.57,,,,,,,,,,,,,,,,,,,,,,,,
"739","15110",,34700,,1565.91,,,,,15800,15503,13500,,,,7431.23,,,,,,,,15450,,,,,13300
"740","15111",,16500,,1414.94,,4300,,,,,,,,,,,,24500,,,,,7650,,3450,,,
"741","15112",,,,685.01,,,,,23000,,11910.34,,,,,12631.56,,,,,,,,,,,,24000
"742","15113",,37335.88,,1544.43,,,,,,17646.7,27976.04,,,,,,,,,,,,8140,,,,,
"743","15114",,,,974.1,,3950,,,12500,,,,,,,7200,,22550,,,,,10580,,,,,
"744","15115",,,,1204.89,,,,,,,,,,,,5200,,,,,,,,,,,,
"745","15116",,20500,,610,,,,,,,15550,,,,7000,,,,,,,,,,,,,
"746","15117",3801.28,11700,,1039.09,,,,,,,13500,,,,,,,,,,2920,,17161.45,,,,,
"747","15118",,,,800,,,,,,,,,,,,5760,,,,,,,,,,,,
"748","15119",5108.76,,6150,1165,,,,12450,,21134.62,25935.84,,,,,,,,,,,,8550,,,,,
"749","15120",,,,624.62,,,4158.32,,,,12086.86,13000,,,,,,,,,,,9100,,3877.78,,,
"750","15121",,,,830.65,,,,,,15000,12000,,,,,,,,,,,,8812.88,,,,,
"751","15122",,,,,,,,,,,12895,,,,,,,,,,,,,,,,,
"752","15123",,19000,,,,,,8000,,,13013,,,,7000,,5500,,,,,,13620,,,,,
"753","15124",,,,444.48,,,,,,,,,,,,,,,,,,,8808.59,,,,,
"754","15125",,,,269.41,,5500,,,,,,,,,,,,,,,,,8213,,,,,
"755","16001",0,39600,,1050,,,,,,,,,,,,4300,,,,,,,,,,,,
"756","16002",,16377,,,,,,17030.48,,,11000,,,,2725.56,,,,,0,6882.63,,12470.39,,,,,
"757","16003",,20018.18,,493.85,,,,15650,,8000,,,,,,,,,,,6650,,10200,,3700,,,
"758","16004",,,,1318.33,,,4500,,,11382.35,11000,,,,,,,,,,7303.85,,,,3900,,,
"759","16005",,,,2679.63,,,,,,,,,,,,5598.77,,,,,,,,,,,,
"760","16006",,16415,4086.65,,,,,,,,,,,,5522.19,,2501.26,,,4645.85,9448.14,,4000,2655.47,,,,
"761","16007",,,,1781.23,,,,,,,,,,,,,,,,,,,,,,,,
"762","16008",,21895.61,,,,,,,,,22820.45,,,,4304.99,,,,,3577.1,6670,,8011.45,,,,,
"763","16009",,41267.84,,2395,,,,,,,12800,,,,6011.52,,4493.42,,,,,,,,,,,23816.08
"764","16010",,,,,,,,,,,13010,,,,,,,,,,3380,,,,,,,
"765","16011",0,,,820,,,4300,16272.49,,,27035.76,,,,,,,,,,6899.1,,10630.77,,3900,,,
"766","16012",,,,,,,,,,,,,,,5723.83,,2304.7,,,4431.49,9233.92,,,2897.46,,,,
"767","16013",,,,,,,,27671,,,,,,,11300,,,,,4500,6716.05,,,,,,,
"768","16014",,,,,,,,6126.75,,,10400,,,,4423.83,,,,,4039.01,6700,,8602.37,,,,,
"769","16015",,17798,,,,,,15338.43,,,22470.59,,,,,,,,,,6703.24,,12054.3,,,,,
"770","16016",,,,1503.12,,,,,,,,,,,,,,,,,3273.21,,,,3850,,,
"771","16017",0,,,2488.22,,,,,,12964.53,35803.09,,,,,7260.37,,,,,6651.86,,,,7301.06,,,17786
"772","16018",,18000,,955,,,,,,,12600,,,,,,,,,,6600,,12042,,,,,
"773","16019",0,42034,,,,,,,,,,,,,,,,,,,3550,,,,,,,
"774","16020",0,,,470.99,,,,22000,,,12900,,,,,,,,,,6600,,12756.54,,3800,,,
"775","16021",,18900,,950,,,,,,,,,,,,8093.33,,,,,,,,,,,,
"776","16022",0,39450,,700,,,,,,,12900,,,,,,,,,,6950,,,,3600,,,
"777","16023",,,,,,,,6400,,21836.41,29350,,,,,,,,,,6800,,12129.64,,3300,,,
"778","16024",,,,900,,,,,,,,,,,,8140,,,,,,,,,,,,
"779","16025",,42506.12,,3054.07,,,,,,22593.17,,,,,,,,,,,,,,,10250,,,43784
"780","16026",,22534.95,,,,,,,,,22962.56,,,,4250,,,,,4258.3,6700,,3796.98,,,,,
"781","16027",,,,1407.75,,,,,,,12600,,,,,,,,,,3352,,7000,,,,,
"782","16028",5641.73,,,700,,,,,,19402,11383.33,,,,,,,,,,3316.67,,6013.33,,3900,,,
"783","16029",,,,,,,,,,,10100,,,,6951.04,,,,,7317.47,7157.33,,12294.38,,,,,
"784","16030",,,,,,,,20300.37,,22235.44,43791.11,,,,,,,,,,6800,,13091.77,,3300,,,
"785","16031",,,,1559.26,,,3258.63,,,,24148.72,,,,,7185.21,,,,,,,,,6472.92,,,20453.04
"786","16032",,20700,,1457.11,,,,,,,,,,,,,,,,,,,,,6739.35,,,
"787","16033",,,3992,,,,,,,,,,,,6223.85,,2270.46,,,4758.46,9204.99,,13201,2734.36,,,,
"788","16034",,13124,,2461.43,,,,,,11447.66,11237.13,,,,,5090.64,,,,,6726.38,,9934.11,,3838.65,,,
"789","16035",,,,,,,,,,,21980,,,,7157.87,,4165.72,,,6895.58,7210.01,,13149.4,3876.03,,,,
"790","16036",0,,,445.63,,,,,,,12800,,,,,,,,,,6600,,5000,,3450,,,
"791","16037",,,,2437.67,,,,,,,,,,,,,,,,,6532.16,,,,,,,
"792","16038",,,,,,,,26625,,,13200,,,,4600,,,,,3941,3000,,16100,,,,,
"793","16039",,20600,,1400.99,,,,,,40000,,,,,,,,,,,,,,,4028.9,,,
"794","16040",,19843.48,,800,,,,8400,,,12500,,,,,,,,,,6600,,,,3650,,,
"795","16041",,26129,,2519.53,,,,,21177.83,12521.8,,,,,,,,,,,,,5211.81,,3810.46,,,
"796","16042",,,,1497.92,,,,,65000,19096.41,45124.04,,,,,,,,,,6800,,13356.04,,3300,,,
"797","16043",,,,,,,,13378.25,63863.2,19541.69,44460.82,,,,,,,,,,6800,,12912.75,,3300,,,42369.98
"798","16044",0,20000,,2728.29,,,,,,11560,,,,,,,,,,,6529.9,,,,3850,,,
"799","16045",5600,14000,,2307.32,,,4400,14170.08,,12606,40688.26,,,,,,,,,,6780.94,,11000,,3900,,,22450.55
"800","16046",0,16505,,,,,,,,,,,,,,,,,,,3376.56,,11388.96,,,,,
"801","16047",,27142,,630.52,,,,,,,22172.64,,,,2670.59,,,,,,6637.99,,16295.51,,3951.53,,,
"802","16048",,20850,,1460,,,,,,39200,,,,,,,,,,,,,,,3870.13,,,
"803","16049",4121.05,38850,,1200,,,,,,,,,,,,,,,,,3300,,,,3500,,,
"804","16050",0,24954,,3399.83,,,,8616.67,,12521.85,35608.18,,,,,6169.95,,,,,6670.85,,,,9888.95,,,17291
"805","16051",10556.47,,,,,,,,,,,,,,,6808.7,,,,,,,,,,,,27187.88
"806","16052",,,,,,,,5122.96,,,,,,,4685.35,,,,,4210.27,,,4209.3,,,,,
"807","16053",0,39184,,1200,,,,,,10372.73,,,,,,3850,,,,,3300,,,,7300,,,
"808","16054",,,,1738.77,,,,,,,,,,,,,,,,,,,,,,,,
"809","16055",,,3990,,,,,15468.22,,,,,,,6043.28,,2304.83,,,4803.87,9200,,12391.96,2903.26,,,,
"810","16056",,,,900,,,,,,,,,,,,4700,,,,,,,,,,,,
"811","16057",,19803.57,,,,,,,,,26100,,,,8300,,,,,3600,6284.98,,,,,,,
"812","16058",,43227.5,,,,,,,,,,,,,,,,,,,,,,,,,,
"813","16059",,16420,4005,,,,,,,,,,,,5903.8,,,,,4734.87,9200.55,,,,,,,10700
"814","16060",5500,,,650,,,,,,,12183.97,,,,,,,,,,6650,,7000,,4000,,,
"815","16061",,28561,,3607.77,,,,,,,,,,,,5843.8,,,,,,,,,6780,,,
"816","16062",7412.5,21682,,620,,,4100,11400,,19265.34,36454.28,,,,,,,,,,6750,,13314.62,,3950,,,
"817","16063",,,,1473.64,,,,,,26819.19,37500,,,,,,,,,,6499.07,,,,3900,,,
"818","16064",,16410,8120,,,,,22680,,,10800,,,,5354.11,,2373.24,,,4861.16,9250.7,,18647.41,2847.13,,,,
"819","16065",,,,970,,,,,,,,,,,,8163.33,,,,,,,,,,,,
"820","16066",,20950,,2156.92,,,,,,,12922.3,,,,,,,,,,,,,,7431.25,,,
"821","16067",,,,640,,,4050,,,35000,12109.09,7050,,,,,,,,,6666.67,,,,4050,,,
"822","16068",0,44010.02,,,,,,,62783.77,,,,,,,,,,,,,,,,,,,43509.1
"823","16069",5990.78,,,690,,,4000,14184.46,,31463.33,11305.88,,,,,,,,,,6600,,12161,,3970,,,
"824","16070",,42363.62,,850,,,,,,21503.25,,,,,,,,,,,,,,,3300,,,
"825","16071",,,,700,,,4105.45,,,11410.2,,,,,,,,,,,7039.91,,,,3900,,,
"826","16072",4192.86,19200,,3096.67,,,3500,,,,,,,,,,,,,,6500,,,,7250,,,
"827","16073",,20800,,1451.78,,,,,,,,,,,,,,,,,,,,,6662.5,,,
"828","16074",5800,,,665,,,,14143.87,,,40895.48,,,,,,,,,,,,8400,,,,,
"829","16075",0,41057.73,,1750.73,,,,,54437.59,,,,,,,,,,,,3550,,,,,,,41664.53
"830","16076",11500,13000,,817.5,,,4400,15050.47,,,15638.96,,,,2977.14,,,,,,6900,,4500,,3900,,,
"831","16077",,,,,,,,13800,,,,,,,5589.81,,,,,8114,6321.55,,15300,,,,,
"832","16078",0,,,454.97,,,,,,,25172.26,,,,,,,,,,6620,,,,3600,,,
"833","16079",,41520,,1525,,,,,26000,,10200,,,,,,,,,,,,6047.1,,,,,36064.56
"834","16080",0,,,3522.62,,,,,,,34047.47,,,,,6629,,,,,3361.66,,,,6531.93,,,
"835","16081",,14511,,,,,,,,,23276.95,,,,,,,,,,3195.16,,,,,,,
