"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"977","20016",,,,,,,,,,,83.5,,,,,,,,,,,,2.2,,,,,
"978","20017",110.26,,,,,,,,,,38,,,,,,,,,,,,1.77,,,,,
"979","20018",,,,,,,,,,,185,,,,,,,,,,,,0.55,,196.5,,,
"980","20019",,35.5,,,,,,,,,39,,,,,14,,,,,,,,,,,,
"981","20020",,,,,,,,,,,,,,,2,,,,,,,,0.1,,,,,
"982","20021",,,,,,,,,,,12,,,,,,,,,,,,,,,,15,
"983","20022",,,,,,,,,,,15,,,,,,,,,,,,,,,,,
"984","20023",3,9,,,,,,6.25,,,190,,,,,,,35,,,,,2.13,,,,,
"985","20024",,25.5,,,,,,,,,22,,,,,6,,,,,,,,,,,,
"986","20025",,,,,,,,,,,,,,,1100,,,,,,189,,,,,,,
"987","20026",,,,39.5,,,,,,,175,,,,,3,,,,,,,1.3,,206.5,,,
"988","20027",,10.75,,,,,,,,,10,,,,,4,,,,,,,,,,,,
"989","20028",215.75,37,,,,,,21.65,,,265.35,,,,,,,,,,,,48.13,,,,,
"990","20029",,4,,,,,,,,,6,,,,,,,,,,,,0.08,,,,,
"991","20030",,,,,,,,,,,,,,,4,,,,,,607,,,,,,,
"992","20031",,72.25,,,,,,,,,180,,,,,20.5,,,,,,,0.7,,,,,
"993","20032",,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,
"994","20033",,,,1.25,,,,,,,1.2,,,,,,,2,,,,,,,,,,
"995","20034",1,,,,,,,,,,2,,,,,,,,,,,,,,,,,
"996","20035",,,,,,,,,,,8,,,,,1,,,,,,,,,,,,
"997","20036",,,,,,,,,,,263,,,,,,,,,,,,,,,,,
"998","20037",,,,,,,,,,,,,,,8,,,,,,,,0.5,,,,,
"999","20038",14,1.5,,,,,,,,,39,,,,,,,,,,,,0.18,,,,,
"1000","20039",,3.25,,,,,,,,,19,,,,,,,,,,,,4.45,,,,,
"1001","20040",,4,,,,,,,,,6,,,,,,,,,,,,,,,,,
"1002","20041",,32,,,,,,,,,70,,,,,2.5,,,,,,,0.13,,,,,
"1003","20042",,9,,,,,,,,,268,,,,,5,23,,,,,,,,45.5,,,
"1004","20043",,,,,,,,,,,,,,,,,,,,,762.5,,,,,,,
"1005","20044",,,,,,,,70,,,82,,,,88,,50,,,,400,,,125,,,,
"1006","20045",,9,,,,,,,,,22.45,,,,,,,,,,,,1.51,,,,,
"1007","20046",,,,2.25,,,,,,,1295,,,,,,,,,,,,0.4,,74.5,,,
"1008","20047",,,,,,,,,,,70,,,,,,,,,,,,0.12,,85.5,,,
"1009","20048",,15,,,,,,,,,34.5,,,,,,,,,,,,0.4,,,,,
"1010","20049",,,,,,,,,,,9.25,,,,,,,,,,,,,,,,,
"1011","20050",,,,,,,,,,,36.5,,,,,,,,,,,,2,,15.5,,,
"1012","20051",98,,,,,,,,,,15,,,,,,,,,,,,0.95,,,,,
"1013","20052",16,,,,,,,,,,36.5,,,,139,,,,,9,24,,,,,,,
"1014","20053",,,,,,,,,,,,,,,10,,,,,,44.5,,,,,,,
"1015","20054",,,,10,,,,,,,82.5,,,,,,,,,,,,,,95.5,,,
"1016","20055",,,,,,,,,,,19,,,,,,,,,,,,1.8,,,,,
"1017","20057",,,,,,,,,,,72,,,,,,2150,,,,,,,,,,,
"1018","20058",,249.5,,,,,,,,,107,,,,,20,,,,,,,16.4,,,,,
"1019","20059",517,3.5,,,,,,2.75,,,506.25,,,,,2.5,,,,,,,9.85,,,,,
"1020","20060",,1,,,,,,,,,84.5,,,,,1,,,,,,,,,,,,
"1021","20061",40.75,,,,,,,,,,27.5,,,,,,,,,,,,0.6,,,,,
"1022","20062",,,,,,,,,,,4.25,,,,,,,,,,,,,,,,,
"1023","20063",,,,3.5,,,,,,,8.7,,,,,,,,,,,,0.55,,,,,
"1024","20064",447,,,,,,,,,,257,,,,6.5,,,,,8,,,30,,,,,
"1025","20065",7.5,,,,,,,,,,58,,,,,,,,,,,,,,,,,
"1026","20066",,,,,,,,,,,,,,,25,,,,,,3333,,,,,,,
"1027","20067",,,,,,,,,,,2.25,,,,,,,,,,,,2.16,,,,,
"1028","20068",14.5,,,,,,,4.75,,,61.5,,,,,,,,,,,,37.72,,,,,
"1029","20069",10,,,,,,,,,,20.5,,,,,,,,,,,,1.3,,,,,
"1030","20070",,,,,,,,,,,8,,,,2,,,,,,,,,,,,,
"1031","20071",,,,,,,,,,,78,,,,,,,,,,,,,,,,,
"1032","20072",11,,,,,,,,,,18.75,,,,,,,,,,,,3.61,,,,,
"1033","20073",,,,,,,,,,,143,,,,102,,15.1,,,,,,0.8,,,,,
"1034","20074",8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1035","20075",,,,,,,,,,,,,,,499,,,,,,677,,,,,,,
"1036","20076",,,,,,,,,,,45.4,,,,2,,,,,,,,,,,,,
"1037","20077",,,,,,,,,,,17.75,,,,,,,,,,,,1.7,,,,,
"1038","20078",4,,,3.55,,,,5.75,,,,,,,,,,,,,,,0.22,,,,,
"1039","20079",,,,,,,,,,,,,,,,,,,,,112,,,,,,,
"1040","20080",47.4,,,,,,,,,,54.8,,,,,,,,,,,,0.61,,,,,
"1041","20081",,,,,,,,,,,5,,,,,,,,,,,,1.15,,,,,
"1042","20082",,,,,,,,,,,32,,,,,,,,,,,,,,,,,
"1043","20083",,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,
"1044","20084",,10,,,,,,,,,2.75,,,,,,,,,,,,1.32,,,,,
"1045","20085",,,,,,,,,,,73,,,,,,,,,,,,,,,,,
"1046","20086",,,,,,,,,,,36.7,,,,,,,,,,,,,,,,,
"1047","20087",,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,
"1048","20088",,,,,,,,,,,43.2,,,,,,,,,,,,0.2,,,,,
"1049","20089",,3,,,,,,,,,53,,,,,,,,,,,,1.37,,,,,
"1050","20090",,,,,,,,,,,40,,,,8,,,,,30,,,,,,,,
"1051","20091",,,,,,,,,,,2,,,,,,,,,,,,0.65,,,,,
"1052","20092",,,,,,,,3,,,57.5,,,,,,,,,,,,10.32,,,,,
"1053","20093",,,,,,,,,,,53,,,,,,,,,,,,0.7,,96,,,
"1054","20094",,,,,,,10.5,,,,212.5,,,,,,,,,,,,,,9.5,,,
"1055","20095",,,,,,,,,,,,,,,,2,,,,,,,0.58,,,,,
"1056","20096",,,,27,,,5,,,,473,,,,,,,,,,,,0.1,,153.5,,,
"1057","20097",,,,,,,,,,,49,,,,,,2,,,,,,3.5,,,,,
"1058","20098",,21.5,,,,,,,,,29,,,,,,,,,,,,,,,,,
"1059","20100",,,,,,,,,,,29.5,,,,,,,,,,,,,,,,,
"1060","20101",4.1,,,,,,,,,,23.25,,,,,,,,,,,,1.33,,,,,
"1061","20102",,,,,,,,,,,11.5,,,,,,,,,,,,1.15,,,,,
"1062","20103",,,,,,,,6.8,,,29.75,,,,,,,,,,,,18.46,,,,,
"1063","20104",,11.5,,,,,,,,,31.5,,,,,,,,,,,,0.31,,,,,
"1064","20105",,,,,,,,,,,200,,,,,,,,,,,,,,226.5,,,
"1065","20106",,,,,,,,,,,54,,,,,,,,,,,,,,54,,,
"1066","20107",,,,9.75,,,,,,,,,,,,,,,,,,,0.08,,,,,
"1067","20108",,31,,,,,,,,,78.75,,,,,9,,,,,,,0.99,,,,,
"1068","20109",,,,,,,,,,,5,,,,,,,,,,,,,,,,,
"1069","20110",,,,,,,,,,,20.6,,,,,,,,,,,,0.3,,18,,,
"1070","20111",,,,,,,,,,,64,,,,,,,,,,,,,,,,,
"1071","20112",70,,,,,,,3.9,,,53.25,,,,,,,,,,,,12.11,,,,,
"1072","20113",,,,,,,,,,,170,,,,,,,,,,,,,,,,,
"1073","20114",5.5,,,,,,,,,,41.5,,,,,,,,,,,,0.4,,,,,
"1074","20115",2,,,,,,,,,,21.5,,,,,,,,,,,,5.16,,,,,
"1075","20116",,,,,,,,,,,28,,,,,,11.5,,,,,,,,,,,
"1076","20117",,,,,,,,,,,125,,,,,,,,,,,,,,,,,
"1077","20118",9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1078","20119",,,,,,,,,,,20.2,,,,,,,,,,,,,,,,,
"1079","20120",,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,
"1080","20121",,,,,,,,,,,250,,,,,,,,,,,,,,277,,,
"1081","20122",66,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1082","20123",5,16,,,,,,21.2,,,140.75,,,,,,,,,,,,4.27,,,,,
"1083","20124",,,,,,,,,,,10.5,,,,25,,,,,,825,,17.5,,,,,
"1084","20125",411,50,,,,,,,,,88.5,,,,,,,,,,,,11,,,,,
"1085","20126",30.75,,,,,,,,,,63.5,,,,,,,,,,,,,,,,,
"1086","20127",,,,,,,,,,,16.5,,,,,,,,,,,,1.8,,8.5,,,
"1087","20128",8,1,,,,,,,,,39,,,,,,2,,,,,,,,,,,
"1088","20129",,,,,,,,,,,235,,,,,,,,,,,,0.3,,368,,,
"1089","20130",,,,,,,,,,,,,,,,,,,,,141,,,,,,,
"1090","20131",278,,,,,,,,,,131.2,,,,,,,,,,,,5.05,,,,,
"1091","20132",5,,,,,,,,,7.5,2.5,,,,,,,,,,,,3.75,,,,,
"1092","20133",,,,,,,,,,,8.6,,,,,6.5,,,,,,,2.5,,,,,
"1093","20134",,,,,,,,34,,,128,,,,,,17,,,,,,,,,,,
"1094","20135",,,,,,,,,,,13,,,,,,,,,,,,0.43,,,,,
"1095","20136",,,,,,,,9.5,,,28,,,,,,3.5,,,,,,,,,,20,
"1096","20137",33,3,,,,,,,,,118,,,,,,,,,,,,,,,,,
"1097","20138",5.25,4,,,,,,,,,39,,,,,6,,,,,,,0.1,,,,,
"1098","20139",,19.75,,,,,,,,,9,,,,,,,,,,,,,,,,,
"1099","20140",,,,2,,,3.5,,,,242,,,,,,,,,,,,,,66,,,
"1100","20141",,,,,,,,,,,,,,,162,,,,,,1392,,,,,,,
"1101","20142",,13.75,,,,,,,,,18,,,,,11.75,,,,,,,,,,,,
"1102","20143",,,,,,,,,,,,,,,755,,,,,,802,,,,,,,
"1103","20144",,,,8.75,,,4.75,,,,81,,,,,,,,,,,,,,79,,,
"1104","20145",9,,,,,,,8,,,4,,,,,,,,,,,,0.65,,,,,
"1105","20146",41.75,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,
"1106","20147",,,,,,,,,,,40,,,,,,,,,,,,,,31,,,
"1107","20148",,17.5,,,,,,,,,10,,,,,,,,,,,,,,,,,
"1108","20149",37,6.3,,,,,,,,,90.25,,,,,,,,,,,,0.1,,,,,
"1109","20150",1,,,,,,,,,,21.25,,,,,,,,,,,,2.62,,,,,
"1110","20151",,,,,,,,,,,85,,,,,,,,,,,,,,85,,,
"1111","20152",,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,
"1112","20153",,,,,,,,,,,289.5,,,,,,,,,,,,,,,,,
"1113","20154",,1,,,,,,,,,45.25,,,,,,,,,,,,0.3,,,,,
"1114","20155",1.5,,,,,,,,,,42.45,,,,,,,,,,,,,,,,,
"1115","20156",,7,,,,,,,,,76.25,,,,,,2,,,,,,,,,,,
"1116","20157",,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
"1117","20158",,,,,,,,5.25,,,125,,,,,,,,,,,,1.47,,,,,
"1118","20159",14.5,,,,,,,,,,50.25,,,,,,,,,,,,0.25,,,,,
"1119","20160",,,,,,,,,,,19,,,,,,,,,,,,0.12,,,,,
"1120","20161",4.5,,,,,,,,,,57,,,,,,,,,,,,0.4,,,,,
"1121","20162",4,,,,,,,,,,4.75,,,,,,,,,,,,2.04,,,,,
"1122","20163",,24.6,,,,,,,,,16,,,,,33.5,,,,,,,,,,,,
"1123","20164",,,,,,,,,,,10.5,,,,,,,,,,,,0.12,,,,,
"1124","20165",,,,,,,,,,,26,,,,,,,,,,,,0.35,,,,,
"1125","20166",,,,,,,,45,,,58,,,,,,28,,,,,,,,,,,
"1126","20167",20,,,,,,,,,,46.75,,,,,,,,,,,,1.4,,,,,
"1127","20169",,,,,,,,,,,11,,,,,,,,,,,,,,,,7,
"1128","20170",33.6,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
"1129","20171",,9,,,,,,,,,93,,,,,3,,,,,,,,,,,,
"1130","20172",,4,,,,,,,,,36.4,,,,,,,,,,,,,,10.2,,,
"1131","20173",,2,,,,,,,,,37.5,,,,,3,,,,,,,,,50.25,,,
"1132","20174",,4,,,,,,,,,1.25,,,,,,,,,,,,0.2,,,,,
"1133","20175",1,,,,,,,,,,71.25,,,,,,,,,,,,,,,,,
"1134","20176",,,,,,,,,,,600,,,,,,,,,,,,,,644,,,
"1135","20177",,22,,,,,,,,,94,,,,538,3,,,,5,,,22.5,,27,,,
"1136","20178",,,,,,,,,,,10.05,,,,,,,,,,,,0.33,,,,,
"1137","20179",5,,,,,,,,,,25,,,,,,,,,,,,,,,,,
"1138","20180",,,,,,,,,,,,,,,14,,,,,7,,,,,,,,
"1139","20181",,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,
"1140","20182",,,,,,,,,,,13,,,,,,,,,,,,,,,,,
"1141","20183",,,,,,,,,,,2.25,,,,,,,,,,,,0.3,,,,,
"1142","20184",,,,,,,,118,,,85,,,,168,,,,,,300,,,,,,,
"1143","20185",,,,,,,,,,,57,,,,12,,,,,,,,,,,,,
"1144","20186",,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,
"1145","20187",,69,,,,,,,,,10,,,,,,,,,,,,,,,,,
"1146","20188",,,,,,,,,,,13,,,,4,,,,,,,,,,,,,
"1147","20189",,,,,,,,,,,19,,,,,,7,,,,,,,,,,,
"1148","20190",,,,,,,,30,,,79,,,,,,145,,,,120,,,,,,,
"1149","20191",,2,,,,,,,,,7.74,,,,,2,,,,,,,,,11.5,,,
"1150","20192",1.5,,,,,,,,,,4.5,,,,,,,,,,,,0.19,,,,,
"1151","20193",,20,,,,,,,,,17.25,,,,,,,,,,,,0.18,,,,,
"1152","20194",322.5,,,,,,,,,,15.5,,,,,,,,,,,,,,,,,
"1153","20195",,,,,,,,,,,50.5,,,,,,,,,,,,,,20,,,
"1154","20196",,,,,,,,,,,17.5,,,,,2,,2,,,,,,,11.5,,,
"1155","20197",129.5,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,
"1156","20198",,,,,,,,,,,358,,,,,,123,,,,,,,,,,,
"1157","20199",,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,
"1158","20200",8.27,19.04,,,,,,,,,104.5,,,,,,,,,,,,,,,,,
"1159","20201",,,,,,,,,,,35.5,,,,,,,,,,,,,,,,,
"1160","20202",,,,,,,,,,,70,,,,,,,,,,,,,,,,,
"1161","20203",32.5,,,,,,,,,,32.5,,,,,,,,,,,,0.76,,,,,
"1162","20204",120,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1163","20205",,,,,,,,39,,,68,,,,,,26,,,,,,,,,,,
"1164","20206",,8,,,,,,,,,13,,,,23.5,6,,,,3,,,9.5,,,,,
"1165","20207",,,,,,,,,,,37,,,,,,1718,,,,,,,,,,,
"1166","20208",,3,,,,,,,,,110,,,,,,,,,,,,4.5,,,,,
"1167","20209",,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,
"1168","20210",,,,,,,,,,,325,,,,,,,,,,,,1,,134,,,
"1169","20211",,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
"1170","20212",,,,,,,,,,,21,,,,,,10,,,,,,,,,,,
"1171","20214",,2.5,,,,,,,,,30,,,,,6,4,,,,,,,,,,,
"1172","20215",,,,8.2,,,,,,,483,,,,,,,,,,,,1.5,,240,,,
"1173","20216",,1,,,,,,,,,34.5,,,,,,,,,,,,0.75,,,,,
"1174","20217",,,,,,,,,,,785,,,,,,,,,,,,,,39,,,
"1175","20218",,,,,,,,,,,28.1,,,,,,,,,,,,,,,,,
"1176","20219",19,,,,,,,,,,5.2,,,,,,,,,,,,0.15,,,,,
"1177","20220",,34.25,,,,,,,,,40,,,,,,,,,,,,7,,,,,
"1178","20221",,,,,,,,,,,250,,,,,,,,,,,,0.5,,255,,,
"1179","20222",,3,,,,,,,,,30.25,,,,,,,,,,,,,,,,,
"1180","20223",,,,,,,,,,,13,,,,,,,,,,,,,,,,,
"1181","20224",,,,7,,,8,,,,430,,,,,,,,,,,,1.1,,152.5,,,
"1182","20225",,,,,,,,,,,45,,,,3.5,,,,,,,,,,,,,
"1183","20226",284.5,,,,,,,,,,69.7,,,,,,,,,,,,1.8,,,,,
"1184","20227",,,,3,,,,,,,16.75,,,,,,,,,,,,8.45,,,,,
"1185","20228",,2,,,,,,,,,10,,,,,6,,,,,,,,,,,,
"1186","20229",,4.5,,,,,,,,,157,,,,,,,,,,,,0.45,,,,,
"1187","20230",,,,,,,,,,,10,,,,,,,,,,,,0.45,,,,,
"1188","20231",,,,,,,,,,,26,,,,,,,,,,,,,,,,,
"1189","20232",,,,,,,,67,,,71,,,,,,24,,,,,,,,,,,
"1190","20233",61.75,2.5,,,,,,,,,12,,,,,,,,,,,,,,,,,
"1191","20234",,42,,,,,,,,,9,,,,,7,,,,,,,,,,,,
"1192","20235",378.55,4.5,,,,,,,,,24.75,,,,,,,,,,,,0.56,,,,,
"1193","20236",,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
"1194","20237",,,,,,,,,,,2,,,,,,,,,,,,0.52,,,,,
"1195","20238",,,,,,,,,,,7.25,,,,,,,,,,,,0.25,,,,,
"1196","20239",,,,,,,,,,,76.3,,,,,,,,,,,,1,,37,,,
"1197","20240",,,,,,,,,,,17,,,,,,,,,,,,0.1,,,,,
"1198","20241",24.65,,,,,,,,,,17.5,,,,,,,,,,,,0.95,,,,,
"1199","20242",,2.5,,,,,,,,,145,,,,,,,,,,,,0.45,,,,,
"1200","20243",27,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,
"1201","20244",,41,,,,,,,,,40,,,,38.75,8,,,,,,,12,,,,,
"1202","20245",1,,,,,,,,,,5.5,,,,10,,,,,,,,0.22,,,,,
"1203","20246",,6.5,,,,,,,,,44.5,,,,,,,,,,,,0.4,,,,,
"1204","20247",,,,,,,,,,,31.5,,,,,2,,,,,,,,,51.75,,,
"1205","20249",,6,,,,,,,,,33,,,,,,,,,,,,,,,,,
"1206","20250",,,,15,,,4.25,,,,122.5,,,,,,,,,,,,1,,117.5,,,
"1207","20251",,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,
"1208","20252",,1,,,,,,,,,96,,,,,,,,,,,,0.15,,,,,
"1209","20253",,,,,,,,,,,120,,,,,,,,,,,,,,,,,
"1210","20254",,5.5,,,,,,,,,25.5,,,,,6,,,,,,,0.45,,,,,
"1211","20255",8.05,25,,2.25,,,,,,,118,,,,,,,,,,,,,,,,,
"1212","20256",,,,,,,,,,,40,,,,,,,,,,,,,,40,,,
"1213","20257",,,,,,,,,,,75.5,,,,,,,,,,,,,,,,,
"1214","20258",,2,,,,,,,,,53,,,,,,,,,,,,0.2,,25.8,,,
"1215","20259",,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,
"1216","20260",,2,,,,,,,,,77.5,,,,,7,,,,,,,6,,2.25,,,
"1217","20261",,,,,,,,,,,110,,,,,,,,,,,,0.16,,,,,
"1218","20262",,,,,,,,,,,25.5,,,,,5,,,,,,,,,,,,
"1219","20263",0.3,3.5,,,,,,,,,6.75,,,,,,,,,,,,0.48,,,,,
"1220","20264",,,,,,,,,,,24,,,,,,,,,,,,,,88,,,
"1221","20265",,,,,,,,,,,141.5,,,,,,,,,,,,,,,,,
"1222","20266",,,,,,,,,,,92,,,,,,,,,27,,,,,,,,
"1223","20267",,,,,,,,,,,3,,,,,,,,,,,,,,,,,
"1224","20268",35.25,,,,,,,3.5,,,57,,,,,,,,,,,,3.7,,,,,
"1225","20269",,,,,,,,,,,35,,,,,1.2,,,,,,,2,,56,,,
"1226","20270",,,,,,,2.5,,,,70,,,,,,,,,,,,,,82.5,,,
"1227","20271",2.5,15,,,,,,,,,105.5,,,,,14,,,,,,,0.54,,,,,
"1228","20272",,,,,,,,,,,50,,,,,,,,,,,,,,,,,
"1229","20273",,12.5,,12,,,,,,,84.75,,,,,25,,,,,,,0.67,,,,,
"1230","20274",,,,,,,,,,,88,,,,,,,,,,,,,,,,,
"1231","20275",,,,,,,,,,,22,,,,,,25,,,,,,,,,,,
"1232","20276",,74.5,,,,,,,,,14,,,,,6,,,,,,,,,,,,
"1233","20277",199,5.5,,,,,,4.75,,,640,,,,,,,,,,,,7,,,,,
"1234","20278",,,,,,,,,,,31,,,,100,,,,,,,,,,,,20,
"1235","20279",,4,,,,,,,,,,,,,,2,,,,,,,0.5,,,,,
"1236","20280",,1,,,,,,,,,70,,,,,,,,,,,,,,,,,
"1237","20281",,,,1.75,,,,,,,36.5,,,,,,,,,,,,,,75.5,,,
"1238","20282",18,,,,,,,,,,,,,,,,,,,,,,10,,,,,
"1239","20283",,,,,,,,,,,335,,,,,,,,,,,,0.15,,342,,,
"1240","20284",5.5,,,,,,,,,,10.45,,,,,,,,,,,,,,,,,
"1241","20285",,,,,,,,,,,,,,,3,,,,,,,,,,,,,
"1242","20286",,,,,,,,,,,54,,,,,,,,,,,,0.12,,,,,
"1243","20287",,,,,,,,,,,70,,,,,1.75,,,,,,,1.7,,80.5,,,
"1244","20288",,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,
"1245","20289",,,,,,,,,,,39.15,,,,,,,,,,,,0.03,,,,,
"1246","20290",,,,,,,,,,,16.5,,,,,,,,,,,,0.58,,,,,
"1247","20291",1.3,4,,,,,,,,,121.75,,,,,,,,,,,,1.12,,,,,
"1248","20292",,,,,,,,,,,5,,,,,,,,,,,,2.42,,,,,
"1249","20293",,5,,,,,,,,,4.25,,,,,,,,,,,,2,,,,,
"1250","20294",,14,,,,,,3.5,,,27.75,,,,,,,,,,,,11.7,,,,,
"1251","20295",23,7,,,,,,21.25,,,93,,,,,,,,,,,,32.08,,,,,
"1252","20296",,,,,,,,,,,36,,,,,4,,,,,,,,,13,,,
"1253","20297",,,,,,,,,,,298,,,,,,,,,,,,0.5,,100.6,,,
"1254","20298",67,,,,,,,,,,66,,,,,,,,,,,,1.25,,,,,
"1255","20299",5.25,3,,,,,,,,,34,,,,,,,,,,,,0.15,,,,,
"1256","20300",,,,,,,,,,,61.5,,,,19,,,,,,,,0.8,,,,,
"1257","20301",2.78,6,,,,,,,,,4.5,,,,,,,,,,,,10.81,,,,,
"1258","20302",,,,,,,,,,,202,,,,0.5,,,,,,,,,,,,,
"1259","20303",,,,,,,,,,,30,,,,,2,,,,,,,0.1,,,,,
"1260","20304",,,,,,,,,,,40,,,,,,,,,,,,0.21,,47,,,
"1261","20305",,,,,,,,,,,,,,,,,,,,,401,,,,,,,
"1262","20307",,,,,,,,,,,,,,,24.5,,,,,19.5,174,,,,,,,
"1263","20308",,,,,,,,,,,,,,,7,,,,,,122,,,,,,,
"1264","20309",,,,,,,,7,,,25,,,,,,7,,,,,,,,,,11,
"1265","20310",,,,6.35,,,,1.5,,,18.4,,,,,,,,,,,,3.54,,,,,
"1266","20311",,4,,,,,,,,,7,,,,,,,,,,,,,,46,,,
"1267","20312",,,,,,,,,,,19,,,,4,,,,,,,,,,,,,
"1268","20313",,,,,,,,,,,10,,,,,,,,,,,,,,43,,,
"1269","20314",,,,,,,,,,,92,,,,,,,,,,,,,,,,,
"1270","20315",,,,,,,,,,,1,,,,,,,,,,,,6.54,,,,,
"1271","20316",46,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,
"1272","20317",,2.5,,,,,,,,,67,,,,,,,,,,,,0.2,,60,,,
"1273","20318",,,,,,,,,,,,,,,29.5,,,,,39.5,,,,,,,,
"1274","20319",,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,
"1275","20320",,6,,,,,,,,,57.9,,,,,,,,,,,,1.66,,,,,
"1276","20321",,,,,,,,,,,48,,,,,,,,,,,,,,48,,,
"1277","20322",,6.5,,,,,,,,,23,,,,,10,,,,,,,,,,,,
"1278","20323",,,,,,,,,,,16,,,,,,,,,,,,,,,,,
"1279","20324",,,,,,,,,,,72,,,,,,,,,,,,,,,,,
"1280","20325",467,6,,,,,,,,,110,,,,,,,,,,,,3.2,,,,,
"1281","20326",,4,,,,,,,,,25,,,,,,,,,,,,0.25,,,,,
"1282","20327",,,,,,,,,,,,,,,10486,,,,,,940,,,,,,,
"1283","20328",3.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,
"1284","20329",10.85,3,,,,,,,,,60.25,,,,,,,,,,,,,,,,,
"1285","20330",,2,,,,,,,,,13,,,,,,,,,,,,,,,,,
"1286","20331",,,,,,,,,,,39,,,,,,,,,,,,,,52.5,,,
"1287","20332",,,,,,,,,,,105,,,,,,,,,,,,0.1,,112,,,
"1288","20333",143,,,,,,,,,,12,,,,,,,,,10.5,,,1.8,,,,,
"1289","20334",,,,,,,,,,,94,,,,520,,,,,932,,,,,,,,
"1290","20335",,4,,,,,,,,,42.5,,,,,,4,,,,,,,,,,,
"1291","20336",,,,,,,,,,,49.5,,,,,4,9,,,,,,,,,,,
"1292","20337",6.5,29.75,,,,,,,,,222.5,,,,,16,,,,,,,0.8,,,,,
"1293","20338",,,,,,,,,,,16,,,,,,,,,,,,2.7,,,,,
"1294","20339",,,,,,,,,,,135,,,,,,,,,,,,0.79,,179,,,
"1295","20340",,,,,,,,,,,15.5,,,,,,,,,,,,0.3,,,,,
"1296","20341",,,,,,,,,,,40,,,,,,,,,,,,0.45,,48,,,
"1297","20342",,,,,,,,,,,4,,,,,,,6.5,,,,,0.06,,,,,
"1298","20343",7,,,,,,,26.2,,,23.3,,,,,,,,,,,,0.5,,,,,
"1299","20344",,,,,,,,,,,,,,,,10.5,,,,,,,0.95,,,,,
"1300","20345",,,,,,,,,,,,,,,14.5,,,,,,,,,,,,,
"1301","20346",,,,,,,,,,,44,,,,,1.8,,,,,,,0.3,,44,,,
"1302","20347",,1.5,,,,,,,,,,,,,,,,,,,,,1.63,,,,,
"1303","20348",,,,,,,,,,,80,,,,,,,,,,,,1,,,,,
"1304","20349",21.5,,,,,,,4.5,,,11.75,,,,,,,,,,,,0.32,,,,,
"1305","20350",,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,
"1306","20351",27.55,1.5,,,,,,,,,28.5,,,,,,,,,,,,0.85,,,,,
"1307","20352",,,,,,,,,,,16.5,,,,,,,,,,,,,,,,,
"1308","20353",86.5,1,,,,,,,,,25.25,,,,,,,,,,,,2.28,,,,,
"1309","20354",,3,,,,,,,,,10,,,,,2,,,,,,,,,,,,
"1310","20355",,4,,,,,,,,,13,,,,,,,,,,,,,,,,,
"1311","20356",1,,,,,,,,,,5,,,,,,,,,,,,0.25,,,,,
"1312","20357",61,,,,,,,,,,19,,,,12,,,,,6,,,,,,,,
"1313","20358",51.25,,,,,,,,,,101.45,,,,,,,,,,,,1.18,,,,,
"1314","20359",,,,,,,,,,,18.5,,,,,,,,,,,,,,16.5,,,
"1315","20360",,,,,,,,,,,43.8,,,,,,,,,,,,1.84,,,,,
"1316","20361",25,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1317","20362",4.6,1.5,,,,,,,,,23.5,,,,,,,,,,,,0.63,,,,,
"1318","20363",,1,,,,,,,,,81.5,,,,,9,,,,,,,,,50.75,,,
"1319","20364",,,,,,,,,,,145,,,,,,,,,,,,,,,,,
