"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"1","01001",,,,18152615.7,,,,8722001.16,,,1519300.85,,,,,,,3168000.02,,,,,2629600.38,,,253000,,
"2","01002",,,,12730734.58,,,,5439258.94,,410721,12500149.28,,,,,7776000,,,,,,,50040152.18,,,2934800,,
"3","01003",,3616621.2,,965328,,,,1276600.2,,,96143.09,,,,,120400,70350.07,27450,,,,,99604709.34,,,,,
"4","01004",,,,4084447.22,,,,12448677.79,,,5428126.16,,,,,,,,,,,,950385.64,,,74167977.71,,
"5","01005",,,,13207160.38,,,,6924058.82,,,414756.84,,,,,22087.5,,950260.14,,,,,9470446.46,,,798120.83,,
"6","01006",,,,3876283.62,,,,49918333.08,,32104888.71,489740.01,,,,,,,2754000,,,,,22597633.86,,,3930880.72,,
"7","01007",,,,9402926.4,,,,13105070.96,,7281220.99,1523109.41,,,,,,,3690500,,,51600,,55869248.58,,230646.78,2525300.96,,
"8","01008",,,,92920.53,,,,,,,158399.96,,,,,786600,,,,,,,,,,,,
"9","01009",,,,7007265.9,,,,3476203.53,,,4014032.24,,,,,,,1302000,,,,,41433682.22,,262909.76,13975604.08,,
"10","01010",,,,1819909.56,,,,,,,5394388.6,,,,,65994,,92400,,,,,,,,2120601.24,,
"11","01011",,,,4475212.75,,,,15252005.39,,,318210.11,,,,,,,,,,,,80081118.6,,,3471712.5,,
"12","02001",,3589677.75,,28815355.81,,,11115033.27,247625962.22,1469405810,2050893317,115500,,,,,10080,3988534.1,326399.96,,,,,2419473368,129522.76,17311150.79,376174575.21,,76951498.45
"13","02002",,,,57259367.13,,,,5962680,,,,,,,,,13146279.8,0,,,15527235.16,,869400,1001262,1463140189.6,56566746,,
"14","02003",,,,,,,701556,2945000,,,,,,,,79200,117300,,,,,,,,403200,6760886.38,,
"15","02004",,,,800415,,,,,,,,,,,,,24500,,,,,,2954117.87,,,462000,,
"16","02005",,,,763680,,,,1807920,,,,,,,,,120000,,,,,,2016000,,,,,
"17","03001",,3032640,,,,,,44680750,,,19810684.5,96100,,,788120,,122301132.6,,,,17492848.54,,101119186.67,899500,73152774.84,,,
"18","03002",,721966.08,,,,,,74403302.46,,197978945.6,,,,,,,5029095.37,,,,,,624739283.4,,,173950.92,,
"19","03003",0,3091680,,,,,,486969646.2,,750000,232100.06,,,,5152523.34,,4427000,,,1823420,,,186704152.9,240000,,,,
"20","03008",,3157080,,,,,,4671516.28,,55205,513333.79,,,,32385788.54,,5255112.42,,,,,,84629865.55,387364.9,,,,
"21","03009",,,,,,,,,,,,,,,0,,,,,,,,382500,,,,,
"22","04001",,74626.64,,,,,,630390.09,,,,,,,1868819.72,,1213619.3,,,10740269.3,,,1182040.99,,,,,
"23","04002",,1908222.45,,,,,,2390279.92,,,104865,,,,77878069.47,,26346547.24,,1238788.74,26413831.26,26591110.52,177368138.3,2987762.87,79335966.15,,,,
"24","04003",,,27188793.66,,,,,2396318.96,,,3200881.11,,,,3180428.24,,5704504.25,,88804224.23,,59038376.54,,,,,,,
"25","04004",,288779.4,31305271.2,,,,,108000,,,1483800,,,,7034282,,11330284.9,,0,4403395.5,111359430,7803000,1456704,30461,,,,
"26","04005",,367069.41,,,,,,608844.18,,,,,,,1803726.89,,1560360.78,,,,303510,9098875.08,2820047.53,,,,,
"27","04006",,,,,,,,5175491.07,,,,,,,142406.11,,212372.75,,,,7118157,488307183,15047931.25,,,,,
"28","04007",,,119266577.24,,,,,,,,360062.6,,,,9458705.09,,922516.58,,38144784.74,,47191453.18,732669,,,,,,
"29","04008",,452227.55,,,,,,554054.99,,,,,,,2255102.08,,2781017.59,,,12311266.38,,,569495.43,,,,,
"30","04009",,,97972664.9,,,,,4363395.56,,,5812472.44,,,,5818252.5,,14281993.83,,5242377.78,,962000,,,,,,,
"31","04010",,,,,,,,43649129.68,,,2753806.6,,,,,,1370952,,,8024336,,,,,,,,
"32","04011",,,975500.87,,,,,8061253.62,,,4559712.19,,,,1012646.73,,3143637.27,,21989755.33,77436910.04,2693753.42,,,,,,,
"33","05001",,,,4148909.31,,,,,,,,,,,,,,1269000,,,3603285.4,,,,12412624,,,
"34","05002",,,,1724846.9,,,,,,,,,,,,,,2743520,,,,,,,,,,
"35","05003",,,,3771057.44,,,,,,,,,,,,,,43474670.82,,,190149.98,,,,1396500,,,
"36","05004",,,,30881746.69,,,,75337433.42,,,162830,,,,,132975302.41,,11934720,,,,,2969257.98,,,1905800,,
"37","05005",,,,1512697.05,,,,,,,,,,,,,,32777850,,,,,,,2095125,,,
"38","05006",,,,1102608,,,,,,,75516,,,,,,,7988760,,,,,,,,,,
"39","05007",,,,19001812.5,,,,,,,249421,,,,,,,17211655.53,,,,,,,,5407020,,
"40","05008",,,,1558203.12,,,,,,,,,,,,,,1480500,,,37638,,,,1599510,,,
"41","05009",,,,38193050,,,,580000,,,20000,,,,,,,26353094.32,,,,,216382639.7,,,,,
"42","05010",,,,1923622.2,,,,,,,,,,,,,,30317625,,,,,,,692825,,,
"43","05011",,,,4451082.4,,,,1249473,,,784608,,,,,69736.8,,98095875.51,,,,,4457679.56,,215600,1580175,,
"44","05012",,,,4606161.25,,,,,,,,,,,,,,1879245.94,,,1486875,,,,6175000,,,
"45","05013",,,,732778.08,,,,,,,,,,,,,,36036,,,,,,,,,,
"46","05014",,,,3972494.1,,,,,,,,,,,,,,3793810.12,,,137913.31,659870,,,2166000,,,
"47","05015",,,,301463.4,,,,,,,,,,,,,,,,,79029.6,,,,,,,
"48","05016",,,,1168750,,,,672492.6,,,,,,,,,,12744900,,,,,199410,,1209806,,,
"49","05017",,,,65262602.9,,7500,,8003359.34,,,6750,,,,,,,50926003.13,,,,,343917000,,,,,
"50","05018",,,,2368508.81,,,,,,,,,,,,,,10327460,,,,,,,,,,
"51","05019",,,,3447972.62,,,,,,,,,,,,,,40137289.62,,,220644.24,,,,972800,,,
"52","05020",,,,1583044.72,,,,,,,8740,,,,,,,11834732,,,,,,,,,,
"53","05021",,,,5952503.31,,,,,,,,,,,,,,4053000,,,1159901.5,,,,5520880.5,,,
"54","05022",,,,1448293.35,,,,,,,,,,,,,,2073296,,,20681206.49,,,,53948001.9,131625,,
"55","05023",,,,766110,,,,,,,572733,,,,,,,3519000,,,,,,,,,,
"56","05024",,,,13391170.5,,,,21372546,,,2909321,,,,,,,260643744.6,,,,,,,82584,46031307.04,,
"57","05025",,,,2074075.81,,,,1187958,,,,,,,,,,6574080,,,,,2353000,,,,,
"58","05026",,,,500983.53,,,,,,,,,,,,,,,,,,,,,,,,
"59","05027",,,,28409307.3,,,,6357476.5,,,586080,,,,,,,52080139.49,,,,,773920,,259332.5,554450,,
"60","05028",,,,3498231.71,,,,,,,,,,,,,,2050412,,,,,,,,,,
"61","05029",,,,921250,,,,,,,,,,,,,,9520003.8,,,,,,,193800,,,
"62","05030",,,,8183921.25,,,,6097538.5,,,2869022.5,,,,,,,93699395,,,,,17214863.16,,984660,95959.5,,
"63","05031",,,,7927633.45,,,,,,,,,,,,,,11438000,,,184272,,,,7024680,712080,,
"64","05032",,,,2193727.27,,,,,,,44590,,,,,,,8196240,,,,,,,,,,
"65","05033",,,,10990492.8,,,,29738013.76,,,540000,,,,,,,285175000,,,,,63158400,,,3619000,,
"66","05034",,,,,,,,,,,237864,,,,,,,,,,,,,,,,,
"67","05035",,,,6328767.64,,,,,,,54600,,,,,,,28033000,,,,,,,,,,
"68","05036",,,,17565625,,,,6938000,,,515180,,,,,,,8040000,,,,,260641755,,,,,
"69","05037",,,,4047332.8,,,,,,,,,,,,,,27350796.1,,,473970,,,,1444608,,,
"70","05038",,,,11056063.65,,,,,,,,,,,,,,61495640.93,,,1992525,,,,7384920,,,
"71","06001",,,,,,,,666792.85,,,,,,0,24959384.88,,,,,81778328.73,460340.89,,,,,,,
"72","06002",,,18930958.88,,,,,,,,,,,,4901013.72,,1130560.79,,,171446221.3,5092245.6,,4695078.86,,,,,
"73","06003",,43507492.31,,,,,,,,,,,,,,,123726.91,,,,4372617.27,,99682711.78,,,,,5092042.37
"74","06004",,649527.89,22458699.74,,,,,7421071.46,,,,,,,5797264.87,,1980440.2,,,79698601.29,3617162.04,,9228369.07,,,,,
"75","06005",,28481283.94,29022412.61,,,,,,567552.27,,,,,,42872.02,,173773.06,,,6375219.48,4260567.12,,39225266.63,,,,,42254594.25
"76","06006",,,,,,,,,,,,,,,899620.6,,779754.21,,,95704666.29,293408,,,,,,,
"77","06007",0,7548128.93,,,,,,61399447.55,,,45000,,,,108317426.17,,194410.09,,,127661882.3,261320,,4537306.9,,,,,
"78","06008",,28595268,,,,,,,,,,,,,,,185530.24,,,,,,,,,,,5651772.17
"79","06009",,,4069313.24,,,,,513055.18,,,,,,,68876681.61,,3828543.11,,,382876074.8,1328557.47,,12270876.63,242973.26,,,,
"80","06010",,1399813.05,,,,,,,,,,,,,1212232.98,,3031797.6,,,6176298.06,3730579.1,,6764489.21,,,,,
"81","07001",,1340842.87,373275,,2361475.25,,,,,,439299.99,,,,51167695.69,,,,8479973.9,,125129.99,,,,,,,
"82","07002",,893068.03,,,,,,,,,625086,,,,2668087,,,,,41326398.17,1953834.95,,,,,,,
"83","07003",,,218751,,7707317.66,,,,,,232415.09,,,,126819772.9,,,,316283586.2,159984180.7,649764.59,,,,,,,
"84","07004",,178332,,,,,,,,,7565921.89,,,,,,205361.6,,,,,,,,,,,
"85","07005",,,2225066.18,,,,,,,,8206623.89,,,,,,,,,,,,,,,,,
"86","07006",,4762030.61,,,,,,,,,1606231.48,,,,,303327.29,,,,,,,,,,,,
"87","07007",,77045.95,,,,,,,,,2133737.08,,,,,108581.22,77983.29,,,,,,,,,,,
"88","07008",,,,,,,,,,,18970716.59,,,,,,,,,,,,,,,,,
"89","07009",,,,,,,,,,,,,,,,,,,,,20746000,,,,,,,
"90","07010",,6523440,,,,,,,,,808251.1,,,,,1312237.58,,,,,,,,,,,,
"91","07011",,5977010.5,,,,,,,,,4034615.54,,,,,677903.06,,,,,,,,,,,,
"92","07013",,,,,,,,,,,3436847.89,,,,,,,,,,,,,,,,,
"93","07014",,,,,,,,,,,3444084.93,,,,,,,,,,,,,,,,,
"94","07016",,,,,,,,,,,1262800,,,,,,663502,,8574291.56,,17280000,,,,,,,
"95","07017",,,,,,,,1144294.5,,,4669875,,,,340635,,,,,946548.53,14131498.83,,12895302.3,,,,,
"96","07018",,,,,,,,,,,1856439,,,,,,53340,,,,,,,,,,,
"97","07019",,12930996.5,,,,,,1108800.25,,,22936752,,,,,,,,,,,,24533291.5,,,,,
"98","07020",,,,,,,,,,,21794042.07,,,,4097774.97,,99000,,,19950042.25,793521.54,,,,,,,
"99","07021",,,,,,,,,,,2360627,,,,,,422450,,,,,,,,,,,
"100","07022",,,,,,,,,,,2542285.67,,,,,114736.91,371351.25,,,,,,,,,,,
"101","07023",,0,,,,,,,,,579292.21,,,,,2114338.57,,,,,,,,,,,,
"102","07024",,,,,,,,,,,3638304.69,,,,,418793.1,,,,,,,,,,,,
"103","07025",,,,,,,,,,,3861972.2,,,,,,,,,,,,,,,,,
"104","07026",,3655714.81,,,,,,,,,2105004.97,,,,,570307.85,328540.3,,,,,,,,,,,
"105","07027",,,,,,,,,,,,,,,1381452.75,,,,,33714864.3,743205.15,,1124555.51,,,,,
"106","07028",,859301.73,,,,,,,,,,,,,950383.75,,,,,,,,,,,,,
"107","07030",,,,,,,,,,,6907927.89,,,,839303.91,,,,,,,,,,,,,
"108","07031",,,,,,,,,,,23423974.76,,,,,,2558155.25,,2707845.26,,,,,,,,,
"109","07032",,,1185000,,1366320.1,,,,,,549207.86,,,,10005662.29,,,,11063820.89,,,,,,,,,
"110","07033",,,,,850884.87,,,,,,157363.59,,,,,,,,,,,,,,,,,
"111","07034",,,,,,,,1337259.96,,,5299938.46,,,,1108296.83,,97537.85,,,48734946,,,2837701.58,,,,,
"112","07035",,,,,769906.03,,,,,,,,,,24641064.36,,,,1550477.98,44858263.26,1854363.1,6206359.52,,,,,,
"113","07036",,1097532,,,,,,,,,2808131.33,,,,,2123131.23,,,,,,,,,,,,
"114","07037",,398885.76,,,27726238.75,,,,,,38968.09,,,,143146156,,,,10369613.76,,,,,,,,,
"115","07038",,0,,,,,,,,,5975032.13,,,,,730946.27,,,,,,,,,40128,,,
"116","07039",,,,,,,,,,,23756881.01,,,,,,,,,,,,,,,,,
"117","07040",,303592.22,,,7719044.44,,,,,,76886,,,,11783820.81,,,,8397734.4,1631446.04,,,,,,,,
"118","07041",,10801999,,,,,,1613799.4,,,22741271.47,,,,,,,,,,,,194394585,,,,,
"119","07042",,,,,,,,,,,2743885.59,,,,,,,,,,,,,,,,,
"120","07043",,,,,991671.78,,,,,,586198.58,,,,,,,,,,,,,,,,,
"121","07044",,,,,,,,,,,,,,,,,,,,,,,1459975.25,,,,,
"122","07045",,,,,3097926.86,,,,,,1019037.58,,,,,,,,,,,,,,,,,
"123","07046",,,,,,,,1125765,,,6360240,,,,599460,,,,,924127.06,8042075.77,,9681619.38,,,,,
"124","07047",,,,,,,,,,,2603011.88,,,,,,,,,,,,,,,,,
"125","07048",,,109552.01,,38524993.74,,,,,,102909.82,,,,,,,,,,,,,,,,,
"126","07049",,53625,,,,,,,,,4539375.81,,,,,383425.54,32335.76,,,,,,,,,,,
"127","07050",,,,,,,,2520000,,,1865500,,,,,,893265.78,,3259038.22,,1920000,,,,,,,
"128","07051",,,,,2514077,,,,,,182616.96,,,,74282543.89,,,,194500188.1,,588001.52,,,,,,,
"129","07052",,244349.99,,,,,,,,,28353209.82,,,,,,12300,,,,,,15493243.7,,,,,
"130","07053",,483930,,,,,,,,,1161762.48,,,,,923249.25,,,,,,,,,22663.2,,,
"131","07054",,,,,2822662.46,,,,,,,,,,125935075,,,,4962816.05,166687323,2050643.58,54130686.51,,,,,,
"132","07055",,,,,583746.11,,,,,,,,,,12479348.44,,,,,,,491320.36,,,,,,
"133","07056",,,,,,,,,,,258886.09,,,,,158192.61,168645.37,,,,,,,,,,,
"134","07057",,7761600,,,,,,,,,7465167.39,,,,,2710970.29,,,,,,,,,209737.5,,,
"135","07058",,,,,,,,,,,2144331.6,,,,,,,,,,,,,,,,,
"136","07059",,,,,,,,443300.2,,,116303004.11,,,,,,1691871.38,,0,,,,,,,,,
"137","07060",,,,,,,,,,,1505564,,,,,,,,,,,,,,,,,
"138","07061",,,,,,,,,,,14235426,,,,352640,,454410,,,,2572183.15,,,,,,,
"139","07062",,,120384.35,,40679729.44,,,,,,255110.53,,,,,,,,,,,,,,,,,
"140","07064",,3514650,,,,,,,,,11283661.2,,,,,567535.84,,,,,,,,,,,,
"141","07065",,,,,823950.04,,,14400000,,,16863755.94,,,,,,3152102.81,,59154970.33,,1459800,,,,,,,
"142","07066",,539329.06,,,,,,,,,1940434.5,,,,,,173001.45,,,,,,,,,,,
"143","07067",,,,,,,,,,,922847.58,,,,,,,,,,,,,,,,,
"144","07068",,,,,82676977.48,,,,,,1014109.52,,,,,,,,,,,,,,,,,
"145","07069",,,,,,,,,,,1483884,,,,21715540.73,,,,16011435.78,,1888600,,1040439.24,,,,,
"146","07070",,,,,,,,,,,732728.05,,,,,505574.75,,,,,,,,,10666.4,,,
"147","07071",,188559.84,,,8920695.97,,,,,,,,,,134882454.2,,,,83406901.51,,,,,,,,,
"148","07072",,,,,,,,,,,14850838.93,,,,,,,,,,,,,,,,,
"149","07073",,,,,,,,,,,581601.03,,,,,,,,,,,,,,,,,
"150","07074",,,114811.92,,651040,,,,,,175615.2,,,,,,,,,,,,,,,,,
"151","07075",,223420.5,,,,,,,,,2723758.84,,,,,,379710.54,,,,,,,,,,,
"152","07076",,,,,,,,,,,19637803,,,,,,,,,,,,,,,,,
"153","07077",,,,,14109835.63,,,2460000,,,16142500,,,,,,3248300.54,,15627760,,,,,,,,,
"154","07078",,1297106.5,,,,,,,,,2539574.43,,,,,2120290.39,,,,,,,,,,,,
"155","07079",,,,,,,,,,,,,,,,,119865,,,,,,,,,,,
"156","07080",,228962.5,,,,,,,,,10514531.18,,,,,3741720.32,,,,,,,,,,,,
"157","07081",,,,,,,,,,,56492492.01,,,,,,,,,,,,,,,,,
"158","07082",,,,,,,,,,,3551451.33,,,,,,,,,,,,,,,,,
"159","07083",,,,,,,,,,,7194004.2,,,,,,,,,,,,,,,,,
"160","07084",,,,,202268.38,,,,,,1116953.67,,,,,,,,,,,,,,,,,
"161","07086",,,,,,,,,,,,,,,75636,,52200,,,18118991.94,933995.38,,,,,,,
"162","07087",,,,,9383356.33,,,,,,,,,,72328396.38,,,,3537119.53,,117747,3457758.78,,,,,,
"163","07088",,,,,9769907.24,,,,,,86117.36,,,,,,,,,,,,,,,,,
"164","07089",,,,,49313604.97,,,,,,,,,,410750909.7,,,,16178552.24,112384758.9,2939412.68,95399992.21,,,,,,
"165","07090",,,,,,,,,,,598598.93,,,,,,,,,,,,,,,,,
"166","07091",,,,,,,,,,,1020149.51,,,,,,,,,,,,,,,,,
"167","07092",,,,,8085420,,,,,,2312840,,,,280417.5,,4938850,,,,,,,,,,,
"168","07093",,122740.08,,,,,,,,,473767.86,,,,,224830.06,247885.31,,,,,,,,,,,
"169","07094",,14661213.47,,,,,,,,,10118786.22,,,,,1310923.59,1747726.06,,,,,,,,,,,
"170","07096",,,,,,,,,,,34629301.2,,,,,,1232595.49,,,,,,,,,,,
"171","07097",,,,,,,,,,,,,,,31724873.64,,,,,,5124252,,,,,,,
"172","07098",,128693.6,,,,,,,,,,,,,1124146.5,,,,,,,,,,,,,
"173","07099",,77101484.95,,,,,,,,,43438396.09,,,,,,106649.91,,,,3455323.55,,135983654.53,,,,,
"174","07100",,,,,2507003.34,,,,,,12442500,,,,,,1611919.25,,,,,,,,,,,
"175","07101",,,,,,,,,,,11812.5,,,,,,,,,,134406.76,,,,,,,
"176","07102",,,,,19339864.13,,,,,,,,,,9479900.14,,,,,,,1648659.11,,,,,,
"177","07103",,114285,,,29320927.97,,,,,,29624,,,,10915312.56,,,,936149.92,,,,,,,,,
"178","07104",,5940000,,,,,,,,,1635099.7,,,,,,,,,,,,,,,,,
"179","07106",,,,,,,,6945746.21,,,8557075.46,,,,,,,,,,,,9279195.75,,,,,
"180","07107",,,,,,,,2077121.8,,,30612458.54,,,,6810965.59,,,,,20428185.01,2113971.42,,716250,,,,,
"181","07108",,,,,,,,2258084.95,,,17490497.55,,,,4716480,,256020,,,21878336.84,1303601.49,,9524869.9,,,,,
"182","07109",,,,,,,,,,,4765499.2,,,,,,171045.6,,,,,,,,,,,
"183","07110",,927393.18,,,,,,,,,,,,,417842.38,,,,,,,,,,,,,
"184","07111",,9779870.79,,,,,,,,,542279.56,,,,,3006065.39,,,,,,,,,,,,
"185","07112",,0,,,,,,,,,5817392.67,,,,,,134325.06,,,,,,,,,,,
"186","07113",,0,,,,,,,,,273136.89,,,,,658836.84,80621.5,,,,,,,,,,,
"187","07114",,,,,,,,965422.53,,,32708618.67,,,,,,,,8109217.41,,,,,,,,,
"188","07115",,,,,2645069.7,,,824999.95,,,8163998.4,,,,,,,,,,,,,,,,,
"189","07116",,,,,,,,352665.36,,,27889737.18,,,,,,,,5358066.44,,,,,,,,,
"190","07117",,,,,,,,,,,4530741.38,,,,,,,,,,,,,,,,,
"191","07118",,,,,,,,,,,6381960.66,,,,,,,,,,,,,,,,,
"192","07119",,0,,,,,,,,,759710.2,,,,,217423.1,32368.38,,,,,,,,,,,
"193","08001",,,,2076360,,,,46407998.8,,,24694200,,,,,,,265274676,,,10756840.4,,,,61479419.84,,,
"194","08002",,,,3747950,,,,28255496.4,,,3999920.84,,,,,,,607731384,,,,,,,3568500,588800,,
"195","08003",,,,2448400,,,,61025620,,,1681200,,,,,,,287961987.6,,,,,,,,,,
"196","08004",,,,77000,,,,,,,50960,,,,,,,,,,,,,,,,,
"197","08005",,,,,,,,889689644,,,16770000,,,,,,,129348785.3,,,7182000,,,,36222858.41,,,
"198","08006",,,,99391768.21,,,,,,,21832500,,,,,491632945.5,,,,,,,,,,,,
"199","08007",,,,4587532.5,,,,9821248.5,,,81250,,,,,420000,,44738880,,,,,,,,,,
"200","08009",,,,10366126.4,,,,,,,2123846,,,,,1329484.87,,,,,,,,,,,,
"201","08010",,,,,,,,151704365.4,,,41676800,,,,,504000,,326336836.8,,,15841345.5,,,,66735900,,,
"202","08011",,,,986406,,,,670862500,,,,,,,,,,970362533,,,,,,,6737500,,,
"203","08012",,,,19967580,,,,,,,21214113.16,,,,,173793035.9,,,,,,,,,,,,
"204","08013",,,,253500,,,,168348928,,,10150800,,,,,41440000,,79517340,,,4914700,,,,2592000,,,
"205","08014",,,,1011438,,,,5295248.82,,,230400,,,,,,,61238361.6,,,,,,,,,,
"206","08015",,,,280368,,,,,,,,,,,,,,100487491.5,,,,,,,,,,
"207","08016",,,,431520,,,,14632471.79,,,,,,,,,,170645482.8,,,,,,,,,,
"208","08017",,,,276891417.24,,,,,,2722694,167568358.37,,,,,1557344971.6,,,,,,,82729455.47,,709625,,,
"209","08018",,,,93622241.5,,,,,,,61991751.7,,,,,491066551.2,,,,,,,,,,,,
"210","08019",,,,24840550,,,,844800,,,26686797.98,,,,,1960000,,528419923.7,,,,,28193930.35,,2810150,7840000,,
"211","08020",,,,410850,,,,,,,,,,,,,,,,,,,,,,,,
"212","08021",,,,2835818.83,,,,524868546.2,,,,,,,,,,275017788,,,,1285888.5,43303995.2,,3341940,,,
"213","08022",,,,4487175,,,,,,,3562650,,,,,,,,,,,,,,,,,
"214","08023",,,,,,,,10368000,,,4526080,,,,,,,266266703,,,2356250,,,,18018000,,,
"215","08024",,,,3619200,,,,,,,34188000,,,,,763600,,4031661.6,,,,,,,,,,
"216","08025",,,,29632590,,,,,,,25989000,,,,,1859000,,,,,,,,,,,,
"217","08026",,,,4890600,,,,,,,32236800,,,,,14683860,,,,,,,,,982080,,,
"218","08027",,,,11184250,,,,,,,1008025,,,,,936000,,,,,,,,,,,,
"219","08028",,,,426806.4,,,,,,,,,,,,,,10822081.2,,,,,,,10642828,,,
"220","08029",,,,4154425.32,,,,,,,722900,,,,,1017600,,,,,,,,,,,,
"221","08030",,,,661125,,,,,,,,,,,,282246.06,,,,,,,,,,,,
"222","08031",,,,141523672.93,,,,,,,74917920.28,,,,,1363992380.1,,,,,,,,,,,,
"223","08032",,,,3406200,,,,1090000,,,3997500,,,,,,,13734757.55,,,,,,,,,,
"224","08033",,,,604380,,,,,,,315000,,,,,,,433492.8,,,,,,,,,,
"225","08034",,,,13976755.2,,,,,,,5640000,,,,,7305600.55,,,,,,,,,,,,
"226","08035",,,,2652000,,,,756679680,,,12069100,,,,,,,31084416,,,4146250,,,,33407040,,,
"227","08036",,,,6162733.44,,,,259302576.1,,,250350,,,,,,,1262225334.3,,,,,,,,,,
"228","08037",,,,149760,,,,6037500,,,,,,,,,,90355338.78,,,,,4700000,,10690040,,,
"229","08038",,,,2186786.4,,,,39193342.07,,,,,,,,,,100766159.88,,,,,,,405000,,,
"230","08039",,,,1818304,,,,28323001.35,,,,,,,,,,166607539.2,,,,,,,,,,
"231","08040",,,,34749000,,,,,,,13215000,,,,,14917600,,,,,,,,,,,,
"232","08041",,,,,,,,,,,507980.01,,,,,534815.64,,,,,,,,,,,,
"233","08042",,,,159720,,,,,,,,,,,,,,3415865.6,,,,,,,,,,
"234","08043",,,,10782428.48,,,,,,,9030000,,,,,2568000,,,,,,,,,,,,
"235","08044",,,,2149236.54,,,,798000,,,7386750,,,,,,,14922548.08,,,,,,,4863300,,,
"236","08045",,,,4222790,,,,456597358.5,,,,,,,,,,430347050.6,,,,,1031250,,3113316,,,
"237","08046",,,,,,,,,,,437079.98,,,,,,,,,,,,,,,,,
"238","08047",,,,1664902.5,,,,,,,1251600.06,,,,,76802.5,,,,,,,,,,,,
"239","08048",,,,202809815.4,,,,270000,,,498551505.9,,,,,1175644374.9,,,,,,,,,344660.4,0,,
"240","08049",,,,2292160,,,,,,,1365000,,,,,,,,,,,,,,,,,
"241","08050",,,,,,,,161903027.2,,,12831600,,,,,5068800,,64556371.6,,,2394750,,,,19327728,,,
"242","08051",,,,,,,,,,,931143.28,,,,,553336.29,,,,,,,,,,,,
"243","08052",,,,17745624,,,,219406600,,,33540000,,,,,,,38454652.5,,,,,,,34560000,,,
"244","08053",,,,309504,,,,,,,,,,,,,,7416028.1,,,,,,,6652600,,,
"245","08054",,,,72250120.8,,,1462500,,,,137954104.9,,,,,197340840,,,,,,,,,987941.4,,,
"246","08055",,,,2120693.3,,,,275962206.28,,,,,,,,,,430631992.7,,,,,2484000,,1440000,42500,,
"247","08056",,,,1228005,,,,,,,195000,,,,,,,2382804.61,,,,,,,,,,
"248","08057",,,,2565000,,,,,,,1848275,,,,,662400,,3288200,,,,,,,,,,
"249","08058",,,,674328,,,,129979993.9,,,,,,,,,,144873957.8,,,,,,,342000,,,
"250","08059",,,,440454.14,,,,,,,40000,,,,,,,,,,,,,,,,,
"251","08060",,,,2215754.04,,,,,,,799180,,,,,,,10247259.6,,,,,,,904800,,,
"252","08061",,,,5402812.5,,,,,,,2277000,,,,,,,27121120,,,,,,,,223200,,
"253","08062",,,,1846890,,,,233656278.2,,,108000,,,,,,,455126903.4,,,,,8010002.7,,7722600,,,
"254","08063",,,,12025320,,,,,,,4284000,,,,,11500800,,,,,,,,,,,,
"255","08064",,,,958095.24,,,,,,,322500,,,,,,,2040525,,,,,,,,,,
"256","08065",,,,396900,,,,,,,,,,,,1108187.62,,,,,,,,,,,,
"257","08066",,,,,,,,,,,1075289.83,,,,,76472.9,,,,,,,,,,,,
"258","08067",,,,7333665,,,,0,,,2252925,,,,,,,21751082.13,,,,,,,,,,
"259","09004",,,,60200,,,,,70296.65,,33255.74,,,,,269846.86,,130881.25,,,,,,,,,,140656.1
"260","09008",,,,1081400.49,,,,,42875,,106916.6,,,,,1053655.12,,,,,,,1433054.46,,,,,37018
"261","09009",,,,22204688.46,,,,,,,693583.13,,,,,6359716.13,,107500,,,,,,,,,,
"262","09010",,,,94251.22,,,,,,,26284.6,,,,,742625,,,,,,,,,,,,
"263","09011",,,,635223.23,,,,173979.57,,,431573.52,,,,,1239511,,82687.5,,,,,,,,,,
"264","09012",,,,67516184.84,,,,,,,88705,,,,,305425.25,,,,,,,,,,,,
"265","09013",,,,2929275.56,,,,21292.5,,,134182.66,,,,,186475.5,,,,,,,,,,,,
"266","10001",,,,77504637.6,,,,,,,118951270,,,,,94984420,,,,,,,6349700,,,,,
"267","10002",,1538656.4,,17638857.1,,,,,,,588424,,,,145824,416119,211005,,,,,,,,29462.4,,,
"268","10003",,,,4653040,,,,756000,,,6480294.21,,,,,,,,,,,,,,,,,
"269","10004",,,,32313920.53,,,79058493.17,4042467.72,,,232076765.66,,,,,,,15300,,,3718144.39,,14962.5,,1731782,,,
"270","10005",0,,,127916737.85,,,1444850,4562520,,,91338675.5,,,,,851460,,137843165.7,,,3277000,,46200000,,,,,
"271","10006",,,,5412422.4,,,,23983840.39,,,19632750,,,,,,,498750,,,2297000,,,,,,,
"272","10007",,,,123282115.8,,,,67066690.55,,,,,,,,,,117354779.2,,,,,89359171,,,,,
"273","10008",,,,9814350,,,60738754,,,,301595213.8,,,,,,,786240,,,,,1604399.55,,37116.15,,,
"274","10009",,,,28169996.46,,,,,,,1122216,,,,,426809.6,,,,,744032,,,,,,,
"275","10010",,,,55122318.64,,,,269529.2,,,28081152,,,,,54060,,0,,,4983318.2,,,,720360,,,
