"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"574","14062",3500.94,46,,1109.52,,,,,,,1.21,,,,,,,,,,35.76,,,,,,,
"575","14063",0,14.72,,8695,,,,,,,,585,,,,,,,,,,,,,10546.5,,,
"576","14064",,,,7022.4,,,,235.4,,,3269.92,,,,,,,,,,,,,,4698,,,
"577","14065",0,548.5,,,,,,,,,,,,,,,,,,,63.98,,,,,,,
"578","14066",0,,,2040,,,,2360,,,,558,,,,,,,,,347.44,,8983.66,,15750,,,
"579","14067",,120.3,471.97,,,,,245.26,,,1778.65,,,,607.6,,,,,693.23,1829.62,,231.86,,,,,
"580","14068",0,708.4,,,,,,716.78,,,187.18,,,,2318.07,,791.37,,,,,,,,,,,
"581","14069",,4726.84,,2787.5,,,,,,,,,,,,,,,,,,,,,1594.24,,,
"582","14070",2740.32,,,122.64,,,,,,,,,,,,,,,,,55,,,,,,,
"583","14071",4375,48.6,,369,,,,,,,3,,,,2845.8,,,,,,,,,,,,,
"584","14072",11452.3,,,4346.1,,,,,,,10.23,,,,,,,,,,324.8,,,,264.12,,,
"585","14073",,,,10120,,,,,,,,,,,,,,,,,,,,,,,,
"586","14074",2188.89,,,1452.75,,,,,,,,,,,,,,,,,,,,,,,,
"587","14075",163.64,113.3,,,,,,,,,4.6,,,,,,,,,,,,,,9.96,,,
"588","14076",0,,,137.6,,,,,,,,,,,,,,,,,,,,,,,,
"589","14077",0,153.54,5724.6,,,,,434.5,,,1.89,,,,,,,,,,77.82,,1816.35,,167.61,,,
"590","14078",3150,,,8893.5,,,,,,,,,,,,,,,,,,,,,,,,
"591","14079",1711.9,8023.27,,8274,,,124,,136.25,,,,,,,,,,,,127.8,,791.71,,116.2,,,72.78
"592","14080",3390.45,112.31,,,,,,,,,46.91,,,,,,,,,,15.4,,,,,,,
"593","14081",,81.45,,3082.76,,,,,,,61.6,,,,,,,16.6,,,,,,,,,,
"594","14082",0,8411.16,,265.5,,,2297.7,4518.2,3359.2,,622.16,,,,,,,25.62,,,676.57,,2205.92,,2224.38,,,47.5
"595","14083",8781.1,364,,172.68,,,,,3208.48,,4.75,,,,25.95,,,,,,,,7175.7,,,,,19.35
"596","14084",738.96,229.9,,237,,,,687.47,,,13.52,,,,522.1,,,,,116.1,,,84.76,,,,,
"597","14085",,7600.57,,,,,,,,,40.33,,,,,,336.57,,,,,,4488,,,,,74.34
"598","14086",,7502,,33935.87,,,973.5,,7.43,704,,,,,,,,,,,,,,,,,,
"599","14087",0,2507.08,,,,,,,,,,,,,,,12.24,,,,399,,,,,,,
"600","14088",4395,685,,113.65,,,,,,,3.89,,,,,,,,,,,,,,,,,
"601","14089",0,802.07,,87.16,,,,,,,78.54,,,,,,,,,,1377.39,,,,,,,
"602","14090",4489.56,38.89,,240.15,,,,,,,6.72,,,,,,,,,,,,,,,,,
"603","14091",0,,,6594.64,,,,,,,284.05,,,,,8.3,,,,,,,93.78,,,,,
"604","14092",0,601.24,,3414.65,,,4286.94,59.59,389.39,,139.68,,,,,,,,,,10615.95,,1633.82,,2391.2,,,32.43
"605","14093",38773.67,2176,,2660,,,,,,,37.76,,,,,,,,,,460,,,,,,,
"606","14094",115764,236.88,,,,,,,,,13.77,,,,2095.92,,,,,,294.84,,,,,,,
"607","14095",8888.4,17.4,,,,,,,,,4.2,,,,,,,,,,,,,,,,,
"608","14096",0,252.2,,,,,,3804.16,1657.5,,96.87,,,,,,,,,,,,6354.8,,,,,413.6
"609","14097",0,316.93,,2530,,,,,,,,,,,,,,,,,630.3,,,,,,,
"610","14098",,113.6,,525,,,,,,,90,,,,,,,,,,22.1,,,,,,,
"611","14099",57192.26,672.53,,,,,,1586.61,,,84.47,,,,,,,,,,3248.13,,13703.66,,,,,
"612","14100",,,5782.37,,,,,18034.98,,,34.84,,,,63796.76,,,,,8070,596.27,,1711.15,,,,,
"613","14101",1635,,,,,,,,,,,,,,,,,,,,54.74,,,,,,,
"614","14102",2380,,,,,,,,,,,,,,,,,,,,540,,840,,,,,
"615","14103",14048.59,8124.27,,,,,,,,,5.4,,,,,,55.82,,,,260.3,,457.5,,,,,
"616","14104",320,,,12231,,,,,,,22.08,,,,,,,,,,,,,,,,,
"617","14105",8265,367.5,,21233.51,,,,,,,,,,,,,,,,,7416,,,,3708,,,
"618","14106",1019,,,,,,,1096.8,,,8,,,,,,,,,,380,,20570,,,0,,
"619","14107",0,681.12,,,,,,324,5025.5,,,,,,16,,,,,,572.4,,867.6,,,,,829.9
"620","14108",31416.19,9819.8,,,,,,391.8,2223,,2.66,,,,,,52.83,,,,347.4,,,,,,,1812.5
"621","14109",483.36,,,2767.05,,,,,,,,,,,,,,,,,255.2,,,,,,,
"622","14110",0,,,512.5,,,,2071,,,,,,,,,,,,,252,,153,,1806,,,
"623","14111",4505.95,,,1800,,,,,,,,,,,,,,,,,62,,,,,,,
"624","14112",,464.84,,927.58,,,,,,,,,,,,10.02,,,,,,,,,,,,
"625","14113",70443.52,8901.86,,1566,,,,13456.85,,,86,,,,,,,,,,3100,,28325.65,,,,,
"626","14114",0,393.84,,200,,,,,,,,,,,,,,,,,4826.5,,,,,,,
"627","14115",241.56,,,1889.5,,,,,,,27,,,,,,,,,,,,,,,,,
"628","14116",0,,,1583.76,,,,,,,61.2,,,,,,,,,,,,450.67,,186.55,,,
"629","14117",9650.1,,,1099.87,,,,,,,,,,,,,,,,,,,,,,,,
"630","14118",12218.88,464.69,,738.5,,,,,,,325.92,,,,,,,,,,,,,,,,,
"631","14119",0,408.07,,,,,,2236.18,1225.06,,199.32,,,,,,34.49,,,,21875.14,,1035.3,,337.41,,,216.16
"632","14120",9288,350,,929.44,,,,,,,15.81,,,,769.69,,,,,,,,,,,,,
"633","14121",8958.2,10164.73,,,,,,211.89,6245.2,,23.59,,,,,,,,,,290.12,,665.49,,,,,1224
"634","14122",13679.48,2663.93,,,,,,,,,19.6,,,,,,,,,,1816.08,,,,,,,
"635","14123",0,,,2250,,,,,,,,144,,,,,,,,,1479.6,,,,16750,,,
"636","14124",16718.25,235.6,,1046.5,,,,,,986,,,,,,,,,,,278.4,,,,276.25,,,
"637","15001",,,,57400,,,,,,,20.4,,,,,,,,,,,,1108.25,,318.4,,,
"638","15002",,,,3602.53,,,432.58,,,,74.6,,,,,,,,,,,,1125,,,,,
"639","15003",,,,35410,,,,,,,11.96,,,,,,,,,,,,,,145.07,,,
"640","15004",,7816.96,,5777.44,,,,665.63,,1445.24,189.8,,,,,37.68,,,,,,,1967.9,,,,,
"641","15005",,,,39441.65,,25,,,,,10.85,,,,,,,,,,,,2016,,,,,
"642","15007",,325,,5838.3,,,,,,,,,,,,,,,,,,,,,,,,
"643","15008",,709.3,,,,,,30.6,,,0.96,,,,110.54,,92.7,,,,,,,,,,,
"644","15009",,,,3374.15,,,,,,,4.45,,,,,,,34.5,,,,,,,140.8,,,
"645","15010",,,,8731.53,,,704,,,,32.46,,,,,,,,,,,,251.94,,91.3,,,
"646","15011",,,,4122.86,,,82.28,,,,20.79,,,,,3.82,,,,,,,79.9,,15.75,,,
"647","15012",,,,326.59,,,,,,,,,,,,,,,,,,,,,,,,
"648","15013",,,,159.25,,,,,,,,,,,,,,,,,,,,,,,,
"649","15014",,,,6054.1,,,32.5,,,,,,,,,,,,,,,,1019.76,,118.9,,,
"650","15015",,1499.95,,1934.15,,,,,,,53.67,,,,,,,59.8,,,,,2174.6,,31,,,
"651","15016",,,,2700,,,15077.5,,,,75,,,,,,,,,,,,,,,,,
"652","15017",,,,3801.6,,,,,,,5.85,,,,,,,,,,,,,,178.21,,,
"653","15020",,,,157.5,,,,,,,,,,,,,,,,,,,,,,,,
"654","15021",,26917.4,,43897.54,,,,1330,,,102.21,,,,,,,,,,,,10678.7,,,,,
"655","15022",,,,356,,,,,,,16.2,,,,,,,,,,,,11.75,,310.3,,,
"656","15023",,,,1511.39,,,,,,,23.83,,,,,,,,,,,,,,,,,
"657","15024",,,,2308.33,,,,,,,0.7,,,,,,,,,,,,266.25,,,,,
"658","15025",,,,4325,,,67.5,,,,155.1,,,,,,,,,,,,17.37,,494,,,
"659","15026",,,,10530,,,,,,,,,,,,,,,,,,,,,,,,
"660","15027",,,,314.5,,,,,,,,,,,,,,,,,,,,,,,,
"661","15028",,,,2916.02,,,,,,,11.76,,,,,,,,,,,,71.25,,,,,
"662","15029",,,,11423.04,,,75,,,,205.2,,,,,,,,,,,,36.9,,602.1,,,
"663","15030",,,,361.14,,,,,,,1.1,,,,,,,,,,,,12.88,,,,,
"664","15031",,,,,,,,,,,22,,,,,,,,,,,,81.6,,,,,
"665","15032",,14085.2,,10495,,,8.5,,,,71,,,,,11.8,,,,,,,,,13.5,,,
"666","15033",,,,93.64,,,2.35,,,,1.63,,,,,,,,,,,,,,,,,
"667","15034",,323.58,,1558,,,,,,,13.09,,,,,,,,,,,,,,,,,
"668","15035",,,,8432.2,,,600,,,,187.78,54,,,,,,,,,,,79,,47,,,
"669","15036",,,,,,,5471.18,,,,40.88,84,,,,,,,,,,,,,156,,,
"670","15037",,,,975,,,,,,,,,,,,,,,,,,,,,,,,
"671","15038",,,,2274.15,,,,,,,,,,,,,,,,,,,48,,,,,
"672","15039",,,,23640,,,208,,,,170,,,,,,,,,,,,409.5,,4231.5,,,
"673","15040",,645.66,,999.9,,,,,,872.91,378.09,,,,,,,,,,,,3246.05,,,,,
"674","15041",,1387,,174,,,,,,,272,,,,,,,,,,,,42,,,,,
"675","15042",,,,295.2,,,,,,,,,,,,,,,,,,,1281,,,,,
"676","15043",,,,15508,,,,,,,,,,,,,,,,,,,,,,,,
"677","15044",,,,376.14,,,,,,,3.08,,,,,,,,,,,,30.6,,,,,
"678","15045",,,,25914,,,,,,,17.91,,,,,107.3,,,,,,,,,871,,,
"679","15046",,,,1308.7,,,,,,,,,,,,,,,,,,,27.5,,,,,
"680","15047",,,,13036.2,,,,,,,,,,,,,,,,,,,,,,,,
"681","15048",,,,17292.5,,,,,,,,,,,,,,,,,,,31042,,,,,
"682","15049",,1904.91,,,,,,,,,,,,,,,,9.56,,,,,,,,,,
"683","15050",,,,1990.2,,24,265.2,,,,28.35,,,,,,,37,,,,,,,499.1,,,
"684","15051",,,,,,,,,,,,,,,,3.6,,,,,,,187.5,,,,,
"685","15052",7915.2,3524.82,323.83,1079.7,,,,58.45,,,114.55,,,,727.65,5.5,,,,60.48,277.2,,334,,,,,
"686","15053",,,,3900.6,,,,,,,2.3,,,,,,,,,,,,760,,,,,
"687","15054",,,,140.7,,,,,,,,,,,,,,,,,,,525,,,,,
"688","15055",,,,296.7,,,,,,,,,,,,,,,,,,,,,,,,
"689","15056",,,,40020,,,67.5,,,,,,,,,,,,,,,,826,,249.75,,,
"690","15057",,,,5212.87,,,,,,,,,,,,,,,,,,,98,,,,,
"691","15059",,,,4390.18,,,131,,,,13.25,6,,,,,,,,,,,226,,,,,
"692","15060",,,,15355,,,,,,,15.4,,,,,,,,,,,,991,,,,,
"693","15061",,,,2595.34,,,3553,,,,46.4,,,,,,,,,,,,,,11.5,,,
"694","15062",,,,,,,,,65.45,,,,,,,1.93,,,,,,,,,,,,
"695","15063",,2372.8,,22011,,,,,,,194.4,,,,,,,,,,,,,,,,,
"696","15064",,,,12582.5,,,,,1.25,,,,,,,472.3,,,,,,,,,,,,
"697","15065",,,,1483.49,,,6742.75,,,,45.93,,,,,,,,,,,,,,15.86,,,
"698","15066",,64,,415.15,,,,,,,6.6,,,,190.6,,,,,,,,,,,,,
"699","15067",,,,427.75,,,,,,,,,,,,9.9,,,,,,,,,,,,
"700","15068",,524,,3441,,,,,,,24.18,,,,,14.4,,,,,,,4719.6,,351.12,,,
"701","15069",,,,985.6,,,19.5,,,,4.41,,,,,,,,,,,,,,,,,
"702","15070",,,,966,,,6.6,,,,34.2,,,,,,,,,,,,,,81.71,,,
"703","15071",,,,21500,,,60,,,,9.29,,,,,,,,,,,,,,290.78,,,
"704","15074",,,,13765.5,,,,,,,,,,,,239.65,,,,,,,1236,,,,,
"705","15075",,,,328.2,,,33.98,,,,60.25,,,,,,,,,,,,300.7,,,,,
"706","15077",,2201.2,,1822.98,,,,,,,2.37,,,,,,,,,,,,61.77,,,,,
"707","15078",,81,,,,,,,,,73.85,,,,450,,,,,,,,34.5,,,,,
"708","15079",,,,6020,,,,,,,17.28,,,,,,,,,,,,,,254.98,,,
"709","15080",,3859.9,,3231,,,,2047.5,,,252.05,,,,1069.45,,21.2,,,,,,,,,,,
"710","15081",,,,3444.77,,,1920,,,,84.7,16.8,,,,,,,,,,,1718.5,,,,,
"711","15082",,446.21,,,,,,16,,,3.78,,,,98.4,,20.34,,,37.5,,,165,,,,,
"712","15083",,,,210,,,,,,,12.1,,,,,,,,,,,,,,18.6,,,
"713","15084",,,,3048.85,,,11254.5,,,,66,,,,,,,,,,,,,,367.5,,,
"714","15085",,,,14182.5,,,,,,,,,,,,,,,,,,,897.6,,508.8,,,
"715","15086",,12457.83,,18751.6,,,,,,,,,,,,,7.55,,,,,,266.79,,,,,
"716","15087",,,,3080,,,,,,,,,,,,,,,,,,,477,,,,,
"717","15088",1455.4,14757.88,,5206,,,,286.38,1.9,,156.12,,,,,4.05,,22.3,,,,,744,,,,,16.27
"718","15089",,,,561.6,,,45,,,,4.48,,,,,,,,,,,,,,16,,,
"719","15090",,195,,,,,,,,,,,,,,128.8,,188.1,,,,,,,,,,
"720","15091",,,,5306,,,,,,,3.33,,,,,,,,,,,,423.5,,,,,
"721","15092",,,,1252.7,,,69.01,,,,82.56,,,,,,,,,,,,,,,,,
"722","15093",,,,7957.5,,,1996,,,,23,,,,,1.4,,,,,,,103.4,,476,,,
"723","15094",,426.96,,1876.95,,,,,,,63.8,,,,,,,,,,,,4958.8,,,,,
"724","15095",,,,9971.62,,,,,,45,135.46,,,,,,,,,,,,1911,,,,,
"725","15096",,,,11420.08,,,309.55,,,,55.97,,,,,,,,,,,,390,,65,,,
"726","15097",,188.1,,25095.7,,,,,,,,,,,,,,,,,,,,,,,,
"727","15098",,,,104.4,,,,,,,,,,,,,,,,,,,,,,,,
"728","15099",,,,81204.85,,,49.6,,,,133.34,,,,,26.67,,,,,,,2300,,201.4,,,2.63
"729","15100",,,,488.81,,,1.55,,,,28.56,,,,,,,,,,,,,,,,,
"730","15101",,,,4960.62,,,,,,,,,,,,,,,,,,,,,,,,
"731","15102",,,,10815,,,,,,,,,,,,20.25,,,,,,,,,,,,
"732","15103",,,,3221.03,,,,,,,3.08,,,,,,,,,,,,,,312.2,,,
"733","15104",,,,,,,,,,,2.28,,,,,,,,,,,,,,,,,
"734","15105",,,,,,,,,,,,,,,152,,25.55,,,11.25,,,,,,,,
"735","15106",,,,656,,,,,,,,,,,,,,,,,,,1350,,,,,
"736","15107",370.6,,,408.18,,,,258.65,,,279.47,,,,,,,,,,153.9,,4398,,,,,
"737","15108",,,,1464.46,,,,,,,1.36,,,,,,,,,,,,291.81,,,,,
"738","15109",,,,645.65,,,,,,,,,,,,,,,,,,,,,,,,
"739","15110",,3030,,10686.34,,,,,92.5,195,4,,,,13.05,,,,,,,,358,,,,,85.5
"740","15111",,5250,,54959.1,,8.44,,,,,,,,,,,,47.5,,,,,525,,7.93,,,
"741","15112",,,,8774,,,,,6.5,,8.7,,,,,35.63,,,,,,,,,,,,19
"742","15113",,2777.24,,590.28,,,,,,3952,19.98,,,,,,,,,,,,1487,,,,,
"743","15114",,,,91062.94,,45,,,31.25,,,,,,,8.8,,2.55,,,,,110,,,,,
"744","15115",,,,258,,,,,,,,,,,,29.2,,,,,,,,,,,,
"745","15116",,23.2,,126,,,,,,,6.5,,,,38,,,,,,,,,,,,,
"746","15117",562.4,250.46,,752.57,,,,,,,655,,,,,,,,,,347.75,,4811.93,,,,,
"747","15118",,,,4586.6,,,,,,,,,,,,12,,,,,,,,,,,,
"748","15119",2568,,59.63,489.6,,,,222,,1304.8,95.61,,,,,,,,,,,,763,,,,,
"749","15120",,,,20736.95,,,1550,,,,61.04,15.6,,,,,,,,,,,860,,54,,,
"750","15121",,,,4203.4,,,,,,9.6,2.24,,,,,,,,,,,,358.8,,,,,
"751","15122",,,,,,,,,,,5.81,,,,,,,,,,,,,,,,,
"752","15123",,722,,,,,,116.88,,,1.54,,,,43.8,,7.89,,,,,,1628.5,,,,,
"753","15124",,,,39600,,,,,,,,,,,,,,,,,,,665.6,,,,,
"754","15125",,,,7270.5,,79.3,,,,,,,,,,,,,,,,,440,,,,,
"755","16001",0,13328.2,,3363.8,,,,,,,,,,,,43.4,,,,,,,,,,,,
"756","16002",,750,,,,,,7913.4,,,1.8,,,,160,,,,,0,2666.5,,15390,,,,,
"757","16003",,39.6,,8190,,,,421.6,,90,,,,,,,,,,,1144,,1143.6,,3360,,,
"758","16004",,,,16700,,,300,,,10880,15.3,,,,,,,,,,9390,,,,21700,,,
"759","16005",,,,1306.1,,,,,,,,,,,,60.98,,,,,,,,,,,,
"760","16006",,4322.42,141.95,,,,,,,,,,,,4972.35,,589.85,,,4940.01,14380.3,,1665.3,5150.7,,,,
"761","16007",,,,2364.4,,,,,,,,,,,,,,,,,,,,,,,,
"762","16008",,8.2,,,,,,,,,263.92,,,,4553.5,,,,,10220.8,627.79,,399.12,,,,,
"763","16009",,167098.5,,2017.3,,,,,,,20.8,,,,1425,,73,,,,,,,,,,,7358.4
"764","16010",,,,,,,,,,,37.8,,,,,,,,,,2186.7,,,,,,,
"765","16011",0,,,640,,,4500,1079.2,,,32.87,,,,,,,,,,4026,,3550,,2091,,,
"766","16012",,,,,,,,,,,,,,,2867.65,,225.18,,,27820.3,7365.8,,,5095,,,,
"767","16013",,,,,,,,347.92,,,,,,,301.4,,,,,108,1860.4,,,,,,,
"768","16014",,,,,,,,3735,,,11,,,,8960.9,,,,,4352.4,657.25,,557,,,,,
"769","16015",,10888.5,,,,,,672.9,,,62.39,,,,,,,,,,203.2,,1242.9,,,,,
"770","16016",,,,3605,,,,,,,,,,,,,,,,,840,,,,63,,,
"771","16017",0,,,50561.2,,,,,,464.61,570.36,,,,,39.68,,,,,518.9,,,,571.7,,,148.96
"772","16018",,15,,1124,,,,,,,27.2,,,,,,,,,,139.6,,6705,,,,,
"773","16019",0,24241.4,,,,,,,,,,,,,,,,,,,78.4,,,,,,,
"774","16020",0,,,1476,,,,165,,,61.04,,,,,,,,,,387,,428,,456,,,
"775","16021",,10200,,16800,,,,,,,,,,,,12,,,,,,,,,,,,
"776","16022",0,548,,762.6,,,,,,,8.45,,,,,,,,,,73,,,,78,,,
"777","16023",,,,,,,,421.54,,8024768,55.1,,,,,,,,,,2750,,1822.5,,2379,,,
"778","16024",,,,12100,,,,,,,,,,,,25,,,,,,,,,,,,
"779","16025",,5400,,3683.5,,,,,,9802327.52,,,,,,,,,,,,,,,459.63,,,270
"780","16026",,252,,,,,,,,,71.31,,,,101.2,,,,,3333.6,200.55,,96,,,,,
"781","16027",,,,1086,,,,,,,28.8,,,,,,,,,,2720,,336,,,,,
"782","16028",5500,,,240,,,,,,397.5,31.5,,,,,,,,,,2700,,90,,1260,,,
"783","16029",,,,,,,,,,,1.65,,,,576,,,,,5824,4550,,1539.5,,,,,
"784","16030",,,,,,,,2165.4,,1960,141,,,,,,,,,,2415.9,,4074.55,,4500,,,
"785","16031",,,,22303.6,,,31.2,,,,114.45,,,,,44.14,,,,,,,,,286.5,,,46.52
"786","16032",,6769.38,,7660.08,,,,,,,,,,,,,,,,,,,,,210.64,,,
"787","16033",,,14960,,,,,,,,,,,,21800.62,,24.7,,,357,3302.32,,653.28,57.2,,,,
"788","16034",,373.5,,14052.2,,,,,,1236,8.45,,,,,34.64,,,,,1212.75,,933.3,,135.7,,,
"789","16035",,,,,,,,,,,300.3,,,,3910,,37.1,,,8160,11610,,4300,500,,,,
"790","16036",0,,,1716,,,,,,,24,,,,,,,,,,288,,195,,630,,,
"791","16037",,,,3652.5,,,,,,,,,,,,,,,,,6000,,,,,,,
"792","16038",,,,,,,,76.65,,,6.9,,,,663,,,,,1216,8458.2,,162,,,,,
"793","16039",,1355.09,,1267.7,,,,,,3361,,,,,,,,,,,,,,,15.4,,,
"794","16040",,27.6,,696.6,,,,180,,,37.5,,,,,,,,,,188,,,,3266,,,
"795","16041",,1090.3,,2563.33,,,,,23.8,259.5,,,,,,,,,,,,,176.4,,52.2,,,
"796","16042",,,,1026.2,,,,,425.6,20034410.08,164.3,,,,,,,,,,1384,,2601.55,,7015,,,
"797","16043",,,,,,,,1196.9,2670,16061529.6,151,,,,,,,,,,533.45,,3428.05,,247.5,,,4009.5
"798","16044",0,232.5,,7862,,,,,,306,,,,,,,,,,,8050,,,,192,,,
"799","16045",8100,910,,4191,,,32.2,1314,,2760,96.44,,,,,,,,,,3200.4,,9920,,987,,,327.6
"800","16046",0,424.12,,,,,,,,,,,,,,,,,,,19.6,,182.72,,,,,
"801","16047",,213.1,,787.8,,,,,,,197.6,,,,570.4,,,,,,495,,1703.1,,425.52,,,
"802","16048",,62.04,,1364.9,,,,,,4841.8,,,,,,,,,,,,,,,15.4,,,
"803","16049",7752,10107.5,,2850,,,,,,,,,,,,,,,,,30,,,,87.5,,,
"804","16050",0,65.82,,41800,,,,549,,10190.6,406,,,,,236.62,,,,,1242.3,,,,395.76,,,207.35
"805","16051",340,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,33
"806","16052",,,,,,,,40.5,,,,,,,33513.87,,,,,420,,,129,,,,,
"807","16053",0,11793.8,,5952,,,,,,6050,,,,,,40,,,,,25,,,,514,,,
"808","16054",,,,5850,,,,,,,,,,,,,,,,,,,,,,,,
"809","16055",,,186.9,,,,,1086.33,,,,,,,19682.76,,436.97,,,1695.75,4351.85,,8308.4,35503.7,,,,
"810","16056",,,,22200,,,,,,,,,,,,18.4,,,,,,,,,,,,
"811","16057",,31.5,,,,,,,,,104.94,,,,96.25,,,,,69,1938,,,,,,,
"812","16058",,69995.17,,,,,,,,,,,,,,,,,,,,,,,,,,
"813","16059",,1977.9,426.3,,,,,,,,,,,,14377.99,,,,,535.95,671.38,,,,,,,79.3
"814","16060",315,,,186,,,,,,,101.7,,,,,,,,,,750,,4550,,11671,,,
"815","16061",,677.24,,4379,,,,,,,,,,,,54.33,,,,,,,,,36.9,,,
"816","16062",400,49.59,,575,,,1534.5,399,,6523,208.06,,,,,,,,,,5000,,4616,,3304,,,
"817","16063",,,,5380,,,,,,17910,119.3,,,,,,,,,,3078,,,,1800,,,
"818","16064",,1882.65,7603.66,,,,,1389.01,,,30,,,,8784.56,,455.1,,,4849,6096.46,,11839.61,16831.92,,,,
"819","16065",,,,14042.2,,,,,,,,,,,,30,,,,,,,,,,,,
"820","16066",,2420.46,,7406.44,,,,,,,44.4,,,,,,,,,,,,,,40.9,,,
"821","16067",,,,435,,,153,,,2600,52.8,14,,,,,,,,,16500,,,,16408,,,
"822","16068",0,143053.8,,,,,,,994.5,,,,,,,,,,,,,,,,,,,55925
"823","16069",7590,,,186,,,20,1399,,2400,85,,,,,,,,,,4950,,728,,3690,,,
"824","16070",,4349.79,,3989.7,,,,,,1080,,,,,,,,,,,,,,,84,,,
"825","16071",,,,625,,,1320,,,3185,,,,,,,,,,,14705,,,,21300,,,
"826","16072",350,105,,5234,,,200,,,,,,,,,,,,,,318,,,,3683.8,,,
"827","16073",,1357.2,,8450.52,,,,,,,,,,,,,,,,,,,,,70,,,
"828","16074",345,,,750,,,,1087,,,105.93,,,,,,,,,,,,3481,,,,,
"829","16075",0,63622.8,,3533.2,,,,,2170.7,,,,,,,,,,,,44.8,,,,,,,131465.2
"830","16076",200,110,,144,,,43,671,,,3.85,,,,210,,,,,,1698,,2860,,202.5,,,
"831","16077",,,,,,,,287.5,,,,,,,9632.7,,,,,900,8773,,1894.7,,,,,
"832","16078",0,,,988,,,,,,,62.07,,,,,,,,,,259.6,,,,4450,,,
"833","16079",,173912.05,,8789.5,,,,,228,,16.8,,,,,,,,,,,,87.5,,,,,2142.6
"834","16080",0,,,23257.58,,,,,,,115.72,,,,,6.51,,,,,56,,,,556.65,,,
"835","16081",,2060.16,,,,,,,,,23.4,,,,,,,,,,18.5,,,,,,,
"836","16082",,173595,,4182,,,,1992.9,,,192.95,,,,330,38.25,130.5,,,,190.8,,20054,,,,,13248
"837","16083",,218973.7,,325,,,,,,,28.5,,,,,,,,,,,,144,,,,,
"838","16084",,25638.45,,126.66,,,,525.6,455.1,3912.75,75.8,,,,,,,,,,468,,1634.62,,610,,,
"839","16085",,18043.73,,5068.36,,,,,6909.31,13783383.16,,,,,,,,,,,128,,1468.43,,1389.8,,,11543.3
"840","16086",1960,,,2220,,,1320,27032.5,,,22.5,,,,,,,,,,5914,,48449.5,,6000,,,
"841","16087",,13029,,,,,,,,,,,,,2208,,,,,,,,,,,,,2975
"842","16088",,136,,3530.5,,,,160,,,69.76,,,,,,,,,,442.5,,286.4,,292.4,,,
"843","16089",,0,6646.8,,,,,,,,,,,,7271.34,,,,,3555,40365.44,,,1669.59,,,,
"844","16090",,42164.7,,8260,,,,,,,,,,,,,,,,,,,,,,,,
"845","16091",0,59703.57,,371.8,,,,,,,,,,,,,,,,,24.5,,,,,,,275.8
"846","16092",,,,,,,,,,,25.2,,,,112.5,,,,,110,3116,,280,,,,,
"847","16093",,,,13705.7,,,,,,,45.53,,,,,36.4,,,,,,,,,145.7,,,
"848","16094",,1584.5,,441,,,,,,1358.5,,,,,,,,,,,180.45,,,,639.1,,,431.9
"849","16095",0,9920.2,,,,,,,,,,,,,,,,,,,,,,,,,,9185
"850","16096",,,,,,,,,,,,,,,332.5,,,,,1254,4600,,397.5,,,,,
"851","16097",,46486.5,,200,,,,177.5,,,365.5,,,,1127,,,,,168,3748.8,,3209,,,,,1040
"852","16098",0,2855.4,,8416.8,,,,,,2048.4,336,,,,,,,,,,1162.1,,2515.63,,1344.07,,,163.8
"853","16099",,1280,,,,,,,,,33.4,,,,29,,,,,,2781.7,,763.5,,,,,
"854","16100",,223.79,,7269.08,,,,,,,38,,,,,,,,,,,,,,29.4,,,
"855","16101",4440,208,,,,,,681,,,10.4,,,,3396,,,,,,,,880,,,,,
"856","16102",,153505.44,,,,,,97.8,,,21.6,,,,652.5,,,,,,73,,882.5,,,,,2322
"857","16103",3700,,,750,,,1500,556,,,108,,,,,,,,,,2760,,4764,,3480,,,36.8
"858","16104",1360,,,460,,,80,663.89,,,241.13,,,,41.52,,24.17,,,,5575,,14566,,1236.9,,,369.2
"859","16105",5000,,,1959.5,,,4592,9107,,1097.2,29.95,,,,,,,,,,621,,13785.4,,25348.2,,,
"860","16106",1425,,,1936,,,1800,71700,,,39,,,,,,,,,,11070.24,,32167,,9746.1,,,
"861","16107",,4580,,7124,,,,,,,,,,,,,,,,,2120.1,,,,,,,
"862","16108",,,,1453,,,387.32,7468.5,7742.9,36474952.2,700.3,,,,,,,,,,2125,,5009.76,,6366.5,,,2396.5
"863","16109",100,,,,,,,,,,27,,,,,,,,,,2400,,,,,,,
"864","16110",,355,,4078,,,8.4,,,,,,,,,76,,,,,231.6,,,,2116,,,
"865","16111",,44123,,239.4,,,,56,,,32,,,,,,137.5,,,,,,529.55,,,,,13600
"866","16112",0,13367.9,,9858.5,,,,,,938.95,,,,,,28.22,,,,,,,,,39.1,,,542.52
"867","16113",,,,806,,,7700,,,340,14,,,,,,,,,,27030,,,,50340,,,
"868","17001",,,,,,,,,,,,,,,341,,65,,,252.8,4992.55,,211.5,,,,,
